Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Luke",6,2,2,8,,,,3.0,4.0,,,1.0,,,,4.0,2.0,1.0,,3.0,,,85.0
2,"Crouch, Brad",13,,14,27,,,,4.0,1.0,4.0,8.0,6.0,,3.0,,12.0,13.0,,,,,,72.0
5,"Crouch, Matt",8,3,24,32,,1.0,,5.0,1.0,1.0,5.0,1.0,,,1.0,11.0,21.0,,1.0,2.0,,,78.0
32,"Fogarty, Darcy",3,2,6,9,2,,,2.0,,,,3.0,1.0,1.0,,8.0,1.0,2.0,,1.0,,,84.0
15,"Hartigan, Kyle",5,2,3,8,,,,2.0,4.0,,,2.0,,,,3.0,5.0,,,5.0,,,86.0
34,"Himmelberg, Elliott",7,4,9,16,,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,,,8.0,8.0,1.0,1.0,2.0,,,81.0
1,"Jones, Chayce",5,2,8,13,2,,,,,2.0,,4.0,2.0,,,6.0,7.0,,1.0,,,,83.0
28,"Keays, Ben",9,1,13,22,1,,,2.0,1.0,4.0,3.0,1.0,,,,8.0,14.0,,,1.0,,,87.0
8,"Kelly, Jake",3,1,4,7,,,,2.0,3.0,,1.0,2.0,1.0,2.0,,4.0,2.0,,,4.0,,,98.0
29,"Laird, Rory",8,1,17,25,,,,3.0,1.0,6.0,2.0,2.0,1.0,1.0,,9.0,17.0,,1.0,1.0,,1.0,81.0
14,"Mackay, David",9,5,6,15,,1.0,,1.0,2.0,3.0,,2.0,,1.0,,2.0,12.0,,,2.0,,,81.0
23,"McAdam, Shane",6,6,4,10,1,1.0,,3.0,,1.0,,1.0,,,,6.0,4.0,3.0,3.0,,,1.0,78.0
4,"Murphy, Lachlan",9,1,4,13,1,1.0,,1.0,,3.0,,1.0,1.0,,,2.0,10.0,,1.0,,,2.0,67.0
43,"OBrien, Reilly",11,8,8,19,,,26.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,12.0,9.0,5.0,,5.0,,,85.0
10,"Poholke, Myles",3,1,3,6,,1.0,,,,2.0,,3.0,,2.0,,2.0,5.0,,1.0,,,,80.0
26,"Schoenberg, Harry",6,2,5,11,2,,,1.0,,2.0,,,,,,6.0,5.0,,1.0,1.0,,,77.0
38,"Sholl, Lachlan",9,4,2,11,,,,1.0,3.0,2.0,1.0,1.0,,,,3.0,9.0,,,1.0,,,78.0
9,"Sloane, Rory",8,,10,18,,1.0,,6.0,1.0,2.0,5.0,5.0,3.0,2.0,3.0,8.0,12.0,,,3.0,,1.0,84.0
33,"Smith, Brodie",13,2,9,22,,,,1.0,2.0,4.0,2.0,1.0,,,,5.0,14.0,,,1.0,,1.0,79.0
18,"Stengle, Tyson",8,4,4,12,1,2.0,,,,3.0,,3.0,1.0,1.0,,3.0,9.0,,1.0,1.0,,3.0,80.0
12,"Talia, Daniel",4,2,4,8,,,,1.0,2.0,,,,,,,3.0,5.0,,,7.0,,,93.0
13,"Walker, Taylor",6,5,2,8,2,1.0,,1.0,,1.0,,1.0,1.0,,,3.0,6.0,1.0,3.0,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,58,161,320,12,11.0,30.0,42.0,27.0,46.0,31.0,45.0,14.0,15.0,6.0,128.0,190.0,13.0,14.0,40.0,,10.0,
Opposition,Opposition,152,58,103,255,7,6.0,22.0,52.0,31.0,35.0,28.0,42.0,15.0,14.0,,103.0,145.0,6.0,6.0,41.0,5.0,6.0,
