Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",24,3,7,31,2,,,6.0,2.0,10.0,9.0,9.0,1.0,3.0,3.0,13.0,21.0,,,3.0,,1.0,86.0
17,"Bruce, Josh",6,3,6,12,2,1.0,,,,2.0,,3.0,,1.0,,4.0,6.0,,1.0,,,1.0,90.0
12,"Cordy, Zaine",7,4,7,14,,,,6.0,1.0,,,,1.0,,,5.0,9.0,,,6.0,,,100.0
31,"Dale, Bailey",20,2,4,24,,,,1.0,6.0,4.0,,6.0,,2.0,,5.0,10.0,,,2.0,2.0,,83.0
35,"Daniel, Caleb",17,6,17,34,1,,,4.0,3.0,2.0,5.0,4.0,3.0,,,16.0,18.0,,,4.0,1.0,1.0,88.0
15,"Duryea, Taylor",13,8,4,17,,,,,6.0,5.0,,2.0,2.0,1.0,,1.0,15.0,,,3.0,,,83.0
44,"English, Tim",6,2,11,17,1,,14.0,5.0,,3.0,3.0,2.0,3.0,1.0,,10.0,7.0,,,4.0,,1.0,89.0
38,"Garcia, Riley",5,,6,11,,,,5.0,1.0,1.0,1.0,3.0,1.0,1.0,,4.0,9.0,,,2.0,,,80.0
29,"Hannan, Mitch",6,3,1,7,2,1.0,,2.0,,,,1.0,2.0,1.0,,5.0,3.0,1.0,1.0,1.0,,,83.0
7,"Hunter, Lachie",14,4,12,26,,,,5.0,2.0,2.0,3.0,4.0,2.0,,,9.0,14.0,,,3.0,3.0,,86.0
39,"Johannisen, Jason",5,4,4,9,,,,1.0,,3.0,2.0,3.0,,1.0,,1.0,8.0,,,1.0,1.0,,80.0
42 ↓,"Keath, Alex",,,,,,,,,,,,,,,,2.0,,,,3.0,,,10.0
21,"Liberatore, Tom",12,2,15,27,,1.0,,4.0,2.0,2.0,6.0,7.0,3.0,,,19.0,9.0,,,4.0,,2.0,87.0
11,"Macrae, Jack",19,5,19,38,,,,7.0,3.0,8.0,9.0,4.0,,,2.0,16.0,22.0,,,,,1.0,87.0
33,"Naughton, Aaron",5,3,4,9,2,1.0,,1.0,,1.0,,,2.0,,,7.0,3.0,2.0,2.0,3.0,,1.0,87.0
20,"Richards, Ed",8,1,3,11,,,,3.0,5.0,,1.0,3.0,1.0,,,5.0,7.0,,,1.0,,,51.0
13,"Schache, Josh",12,6,5,17,,,4.0,4.0,4.0,,1.0,1.0,1.0,,,7.0,9.0,2.0,,3.0,,,95.0
28 ↑,"Scott, Anthony",3,,1,4,,,,4.0,,1.0,,1.0,1.0,,,2.0,2.0,,,1.0,,,57.0
6,"Smith, Bailey",18,4,8,26,1,1.0,,9.0,1.0,8.0,4.0,3.0,,,,10.0,16.0,,,3.0,,1.0,87.0
37,"Smith, Roarke",1,1,4,5,,,,3.0,,,2.0,,,,,3.0,3.0,,,4.0,,,76.0
22,"Ugle-Hagan, Jamarra",3,2,2,5,1,,,2.0,,2.0,,2.0,,,,2.0,4.0,,2.0,3.0,,,67.0
19,"Weightman, Cody",7,4,1,8,1,,,,1.0,,1.0,2.0,1.0,,,5.0,2.0,2.0,,6.0,,,65.0
34,"Williams, Bailey",10,4,3,13,,,,4.0,4.0,1.0,,1.0,1.0,,,3.0,9.0,,,8.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,71,144,365,13,7.0,18.0,76.0,41.0,55.0,47.0,61.0,25.0,11.0,5.0,154.0,206.0,7.0,6.0,68.0,7.0,9.0,
Opposition,Opposition,221,60,149,370,9,11.0,67.0,77.0,39.0,51.0,44.0,88.0,11.0,25.0,1.0,177.0,190.0,6.0,9.0,56.0,3.0,4.0,
