Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",20y,24 (12-0-12 50.00%),21 (0.88),←,
26,"Brown, Gavin",29y 297d,198 (100-5-93 51.77%),145 (0.73),←,
5,"Buckley, Nathan",24y 358d,101 (38-2-61 38.61%),99 (0.98),81 (34-2-45 43.21%),78 (0.96)
17,"Burns, Scott",22y 208d,54 (23-1-30 43.52%),16 (0.30),←,
28,"Crosisca, Gavin",28y 307d,196 (108-5-83 56.38%),52 (0.27),←,
39,"Crow, Scott",23y 213d,48 (20-0-28 41.67%),16 (0.33),35 (14-0-21 40.00%),14 (0.40)
9,"Francis, Matthew",26y 324d,39 (14-0-25 35.90%),22 (0.56),20 (10-0-10 50.00%),9 (0.45)
2,"Francis, Tony",28y 109d,127 (70-2-55 55.91%),88 (0.69),←,
8,"Mahoney, Josh",19y 261d,5 (1-0-4 20.00%),2 (0.40),←,
27,"McDonald, Alex",27y 156d,84 (42-0-42 50.00%),36 (0.43),38 (16-0-22 42.11%),12 (0.32)
48,"Michael, Mal",20y 25d,7 (3-0-4 42.86%),,←,
1,"Monkhorst, Damian",27y 332d,170 (95-4-71 57.06%),36 (0.21),←,
3,"Richardson, Mark",24y 261d,64 (31-1-32 49.22%),51 (0.80),←,
23,"Rocca, Anthony",19y 338d,37 (18-0-19 48.65%),36 (0.97),15 (7-0-8 46.67%),25 (1.67)
36,"Rocca, Saverio",23y 241d,104 (52-2-50 50.96%),362 (3.48),←,
29,"Russell, Scott",27y 73d,161 (89-3-69 56.21%),99 (0.61),←,
12,"Schauble, Andrew",20y 244d,39 (16-0-23 41.03%),5 (0.13),←,
14,"Watson, Shane",23y 152d,103 (49-1-53 48.06%),61 (0.59),←,
22,"Wild, Jason",21y 159d,42 (19-2-21 47.62%),13 (0.31),←,
10,"Williams, Paul",24y 107d,129 (64-2-63 50.39%),168 (1.30),←,
19,"Wright, Graham",29y 43d,178 (103-4-71 58.99%),104 (0.58),←,
Totals,Totals,24y 183d,1910 (967-34-909 50.63%),1432 (0.75),,
C,"Shaw, Tony",36y 361d,38 (16-0-22 42.11%),,←,
