Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",27y 318d,160 (85-1-74 53.44%),13 (0.08),←,
20,"Crocker, Ben",23y 168d,31 (12-0-19 38.71%),25 (0.81),5 (0-0-5 0.00%),4 (0.80)
5,"Crouch, Matt",25y 106d,118 (66-1-51 56.36%),26 (0.22),←,
39,"Doedee, Tom",23y 157d,29 (11-0-18 37.93%),2 (0.07),←,
32,"Fogarty, Darcy",20y 315d,18 (5-0-13 27.78%),22 (1.22),←,
17,"Hamill, Will",19y 262d,8 (0-0-8 0.00%),,←,
34,"Himmelberg, Elliott",22y 62d,12 (5-0-7 41.67%),11 (0.92),←,
1,"Jones, Chayce",20y 204d,18 (1-0-17 5.56%),6 (0.33),←,
28,"Keays, Ben",23y 164d,39 (6-0-33 15.38%),13 (0.33),9 (0-0-9 0.00%),2 (0.22)
8,"Kelly, Jake",25y 197d,84 (41-1-42 49.40%),1 (0.01),←,
29,"Laird, Rory",26y 220d,153 (84-1-68 55.23%),14 (0.09),←,
27,"Lynch, Tom",29y 325d,149 (84-1-64 56.71%),194 (1.30),143 (80-1-62 56.29%),190 (1.33)
14,"Mackay, David",32y 11d,224 (129-1-94 57.81%),60 (0.27),←,
35,"McAsey, Fischer",19y 150d,8 (0-0-8 0.00%),,←,
25,"McHenry, Ned",20y 23d,7 (0-0-7 0.00%),,←,
4,"Murphy, Lachlan",21y 245d,40 (16-0-24 40.00%),36 (0.90),←,
43,"OBrien, Reilly",24y 351d,30 (11-0-19 36.67%),3 (0.10),←,
26,"Schoenberg, Harry",19y 166d,1 (0-0-1 0.00%),,←,
11,"Seedsman, Paul",28y 196d,108 (56-1-51 52.31%),54 (0.50),59 (29-1-29 50.00%),37 (0.63)
38,"Sholl, Lachlan",20y 151d,1 (0-0-1 0.00%),,←,
12,"Talia, Daniel",28y 308d,196 (108-1-87 55.36%),6 (0.03),←,
13,"Walker, Taylor",30y 102d,197 (106-1-90 54.06%),436 (2.21),←,
Totals,Totals,24y 108d,1631 (826-9-796 50.64%),922 (0.57),,
C,"Nicks, Matthew",45y 84d,10 (0-0-10 0.00%),,←,
