Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Blakiston, Lachlan",9,6,6,15,,,1.0,2.0,5.0,1.0,,2.0,4.0,,,7.0,8.0,1.0,,3.0,,,100.0
36,"Clarke, Angus",10,3,7,17,,1.0,,1.0,4.0,4.0,,3.0,2.0,2.0,,6.0,11.0,,1.0,1.0,1.0,,88.0
22,"Durham, Sam",6,,5,11,,1.0,,6.0,,5.0,4.0,4.0,1.0,1.0,,8.0,4.0,,,3.0,1.0,1.0,81.0
28,"Duursma, Xavier",9,2,11,20,1,,,2.0,2.0,3.0,,,1.0,,,6.0,14.0,,,1.0,1.0,,90.0
11,"Gresham, Jade",10,1,7,17,,,,4.0,,6.0,9.0,1.0,2.0,,,10.0,4.0,,,,,1.0,76.0
35,"Guelfi, Matt",6,3,8,14,,1.0,,2.0,,2.0,1.0,4.0,2.0,1.0,,7.0,7.0,1.0,3.0,2.0,,,77.0
40 ↑,"Johnson, Zak",2,2,3,5,,,,1.0,1.0,1.0,,,,,,2.0,3.0,,,2.0,1.0,,25.0
10,"Kako, Isaac",4,1,4,8,1,,,1.0,,4.0,3.0,,1.0,,,7.0,2.0,,,,1.0,,86.0
15,"Laverde, Jayden",5,4,8,13,,,,3.0,2.0,1.0,,5.0,,2.0,,2.0,11.0,,,5.0,,,100.0
34,"Lual, Luamon",2,3,2,4,,,,1.0,,1.0,,1.0,,1.0,,1.0,3.0,,,1.0,,,83.0
26,"May, Archie",4,1,3,7,,1.0,,5.0,,2.0,,2.0,2.0,1.0,,5.0,4.0,,1.0,4.0,,1.0,75.0
1,"McGrath, Andrew",7,1,13,20,,,,1.0,,1.0,1.0,,,,,9.0,12.0,,,3.0,,,83.0
48,"McMahon, Liam",4,1,1,5,2,,,1.0,,1.0,1.0,1.0,2.0,,,4.0,1.0,,1.0,1.0,,,80.0
7,"Merrett, Zach",14,3,15,29,,,,4.0,2.0,5.0,4.0,4.0,2.0,,,10.0,18.0,1.0,,1.0,1.0,,83.0
16,"Perkins, Archie",9,4,7,16,1,2.0,,4.0,,2.0,1.0,3.0,,,,6.0,10.0,1.0,1.0,,,,76.0
25,"Prior, Jaxon",10,5,,10,,,,2.0,4.0,3.0,,1.0,1.0,,,4.0,6.0,1.0,,1.0,,,71.0
27,"Redman, Mason",18,9,4,22,,,,1.0,7.0,2.0,,2.0,1.0,,,2.0,16.0,1.0,,1.0,,1.0,80.0
14,"Ridley, Jordan",16,8,7,23,,1.0,,1.0,,2.0,,1.0,,,,6.0,14.0,3.0,,4.0,,,83.0
21,"Roberts, Archie",9,5,8,17,,,,2.0,5.0,1.0,,4.0,,,,4.0,13.0,,,1.0,,,93.0
9,"Shiel, Dylan",14,3,7,21,,,,1.0,3.0,6.0,5.0,3.0,1.0,,,7.0,13.0,,,1.0,,,61.0
47,"Smartt, Oskar",8,3,1,9,,3.0,,2.0,,1.0,1.0,,,,,7.0,2.0,3.0,2.0,2.0,,,66.0
39 ↓,"Visentini, Vigo",3,1,7,10,,,8.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,4.0,5.0,,,3.0,,,57.0
20,"Wright, Peter",9,7,2,11,2,3.0,16.0,1.0,,1.0,,2.0,2.0,2.0,,4.0,6.0,1.0,5.0,3.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,76,136,324,7,14.0,25.0,49.0,36.0,57.0,31.0,46.0,25.0,11.0,,128.0,187.0,13.0,14.0,43.0,6.0,4.0,
Opposition,Opposition,245,115,133,378,16,8.0,42.0,41.0,48.0,53.0,41.0,77.0,11.0,25.0,6.0,136.0,224.0,18.0,16.0,50.0,5.0,13.0,
