North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 179d,15 (10-0-5 66.67%),6 (0.40),5 (3-0-2 60.00%),2 (0.40)
18,"Atley, Shaun",23y 321d,127 (73-0-54 57.48%),16 (0.13),←,
50,"Brown, Ben",23y 253d,51 (36-0-15 70.59%),85 (1.67),←,
13,"Clarke, Ryan",19y 43d,4 (2-0-2 50.00%),,←,
10,"Cunnington, Ben",25y 30d,140 (80-0-60 57.14%),57 (0.41),←,
15,"Dal Santo, Nick",32y 159d,317 (184-5-128 58.83%),154 (0.49),57 (39-0-18 68.42%),14 (0.25)
14,"Dumont, Trent",21y 30d,15 (6-0-9 40.00%),7 (0.47),←,
11,"Firrito, Michael",32y 246d,270 (140-2-128 52.22%),29 (0.11),←,
43,"Gibson, Sam",30y 64d,103 (63-0-40 61.17%),44 (0.43),←,
22,"Goldstein, Todd",28y 29d,166 (92-1-73 55.72%),85 (0.51),←,
29,"Harvey, Brent",38y 77d,427 (235-3-189 55.39%),512 (1.20),←,
34,"Macmillan, Jamie",24y 311d,99 (57-0-42 57.58%),41 (0.41),←,
2,"McKenzie, Brad",23y 62d,34 (17-0-17 50.00%),5 (0.15),←,
17,"Mullett, Aaron",24y 158d,62 (35-0-27 56.45%),26 (0.42),←,
20,"Petrie, Drew",33y 289d,311 (159-3-149 51.61%),424 (1.36),←,
9,"Swallow, Andrew",29y 58d,203 (107-1-95 52.96%),76 (0.37),←,
25,"Tarrant, Robbie",27y 96d,79 (44-0-35 55.70%),41 (0.52),←,
12,"Thomas, Lindsay",28y 153d,191 (98-2-91 51.83%),315 (1.65),←,
16,"Thompson, Scott",30y 82d,177 (90-2-85 51.41%),6 (0.03),←,
30,"Waite, Jarrad",33y 177d,221 (92-4-125 42.53%),323 (1.46),37 (26-0-11 70.27%),71 (1.92)
8,"Wells, Daniel",31y 178d,238 (125-2-111 52.94%),149 (0.63),←,
7,"Ziebell, Jack",25y 153d,142 (75-0-67 52.82%),87 (0.61),←,
Totals,Totals,27y 243d,3392 (1820-25-1547 53.66%),2488 (0.73),,
C,"Scott, Brad",40y 88d,152 (85-0-67 55.92%),,←,
