Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
27,"Ball, Jason",30y 171d,139 (81-0-58 58.27%),150 (1.08),36 (18-0-18 50.00%),36 (1.00)
21,"Barry, Leo",25y 357d,105 (56-0-49 53.33%),50 (0.48),←,
6,"Bolton, Craig",22y 345d,36 (21-0-15 58.33%),10 (0.28),7 (4-0-3 57.14%),
24,"Bolton, Jude",23y 57d,74 (34-1-39 46.62%),44 (0.59),←,
8,"Cresswell, Daryn",31y 354d,229 (100-2-127 44.10%),190 (0.83),←,
28,"Crouch, Jared",25y 67d,115 (56-1-58 49.13%),22 (0.19),←,
2,"Davis, Nick",23y 42d,78 (34-0-44 43.59%),96 (1.23),7 (4-0-3 57.14%),11 (1.57)
12,"Fosdike, Nic",23y 74d,75 (35-1-39 47.33%),39 (0.52),←,
37,"Goodes, Adam",23y 123d,94 (44-1-49 47.34%),121 (1.29),←,
1,"Hall, Barry",26y 92d,112 (44-2-66 40.18%),215 (1.92),24 (10-1-13 43.75%),71 (2.96)
17,"Kennelly, Tadhg",21y 314d,35 (18-0-17 51.43%),13 (0.37),←,
31,"Kirk, Brett",26y 198d,56 (26-1-29 47.32%),28 (0.50),←,
4,"Mathews, Ben",24y 163d,94 (46-1-47 49.47%),16 (0.17),←,
11,"Maxfield, Stuart",31y 32d,245 (120-3-122 49.59%),138 (0.56),156 (85-2-69 55.13%),73 (0.47)
43,"Meiklejohn, James",18y 317d,3 (3-0-0 100.00%),,←,
19,"OLoughlin, Michael",26y 80d,169 (91-2-76 54.44%),254 (1.50),←,
29,"Powell, Mark",19y 57d,2 (2-0-0 100.00%),,←,
22,"Saddington, Jason",23y 200d,118 (59-1-58 50.42%),33 (0.28),←,
25,"Schauble, Andrew",26y 175d,136 (54-0-82 39.71%),32 (0.24),57 (27-0-30 47.37%),21 (0.37)
36,"Schneider, Adam",18y 364d,7 (4-0-3 57.14%),11 (1.57),←,
33,"Warfe, Rowan",26y 322d,102 (42-0-60 41.18%),5 (0.05),76 (41-0-35 53.95%),4 (0.05)
10,"Williams, Paul",30y 38d,238 (104-3-131 44.33%),275 (1.16),49 (23-1-25 47.96%),52 (1.06)
Totals,Totals,24y 362d,2262 (1074-19-1169 47.48%),1742 (0.77),,
C,"Roos, Paul",39y 318d,17 (10-0-7 58.82%),,←,
