North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",12,2,8,20,,,,3.0,2.0,6.0,3.0,2.0,1.0,,,7.0,14.0,,,1.0,,1.0,71.0
18,"Atley, Shaun",3,,5,8,,,,,1.0,1.0,,1.0,1.0,,,3.0,6.0,,,4.0,2.0,,83.0
16,"Bonar, Aiden",4,3,2,6,,,,,,,,4.0,,1.0,,3.0,3.0,,,1.0,,,63.0
9,"Davies-Uniacke, Luke",5,,6,11,,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,7.0,5.0,,,,,1.0,74.0
14,"Dumont, Trent",6,1,10,16,,,,4.0,2.0,3.0,4.0,1.0,,,,7.0,8.0,,,1.0,,,79.0
6,"Garner, Taylor",3,3,6,9,1,,,1.0,,1.0,,4.0,,2.0,,3.0,7.0,,1.0,,,,78.0
22,"Goldstein, Todd",2,,7,9,,,28.0,1.0,1.0,,3.0,1.0,1.0,1.0,,7.0,2.0,,,,,,95.0
43,"Hall, Aaron",8,4,6,14,1,1.0,,2.0,,5.0,,4.0,,1.0,,1.0,13.0,,,,,1.0,81.0
4,"Higgins, Shaun",14,6,5,19,,,,2.0,3.0,4.0,3.0,3.0,,1.0,,4.0,13.0,,,,,,85.0
20,"Larkey, Nick",3,2,4,7,1,,,2.0,,1.0,,1.0,,1.0,,3.0,4.0,1.0,2.0,2.0,,1.0,78.0
11,"McDonald, Luke",10,6,9,19,,,,1.0,7.0,2.0,1.0,1.0,,,,7.0,9.0,1.0,,3.0,,,91.0
23,"McKay, Ben",3,,2,5,,,,1.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,,,8.0,,,90.0
39,"Perez, Flynn",2,2,2,4,,,,2.0,1.0,,,3.0,,2.0,,1.0,2.0,1.0,,,,,81.0
13,"Polec, Jared",8,1,5,13,,,,1.0,1.0,1.0,,3.0,1.0,1.0,,5.0,9.0,,,,1.0,1.0,84.0
8,"Scott, Bailey",4,1,4,8,,,,3.0,2.0,1.0,,1.0,2.0,,,4.0,4.0,,,,,,81.0
12,"Simpkin, Jy",3,,12,15,,,,3.0,2.0,,6.0,5.0,2.0,2.0,,9.0,6.0,,,2.0,,,77.0
25,"Tarrant, Robbie",9,4,4,13,,,,,7.0,,,1.0,1.0,1.0,,2.0,8.0,,,1.0,,,98.0
33,"Vickers-Willis, Ed",2,2,6,8,,,,1.0,,1.0,,1.0,,1.0,,4.0,4.0,1.0,,6.0,,,84.0
19,"Walker, Josh",6,2,5,11,,1.0,,,2.0,,,1.0,1.0,,,6.0,4.0,,1.0,2.0,,,85.0
32,"Wood, Mason",7,3,4,11,,,,1.0,,3.0,,2.0,,,,4.0,7.0,,1.0,,,,84.0
7,"Ziebell, Jack",2,,4,6,,,,3.0,2.0,,,,,,,5.0,1.0,,,,,,76.0
44,"Zurhaar, Cameron",7,6,2,9,2,,,2.0,,3.0,,3.0,,1.0,,1.0,9.0,1.0,1.0,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,123,48,118,241,5,5.0,28.0,35.0,34.0,35.0,23.0,46.0,12.0,17.0,,94.0,140.0,5.0,6.0,31.0,3.0,5.0,
Opposition,Opposition,198,94,137,335,15,9.0,26.0,42.0,30.0,51.0,29.0,40.0,17.0,12.0,6.0,123.0,212.0,19.0,13.0,36.0,9.0,10.0,
