Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",1,1,5,6,,,,1.0,,,1.0,,,,,6.0,1.0,,,,,,71.0
13,"Blackwell, Luke",10,3,6,16,1,,,2.0,2.0,1.0,4.0,2.0,,,,7.0,10.0,,,2.0,2.0,1.0,57.0
18,"Bower, Paul",10,5,2,12,,,,2.0,7.0,3.0,,2.0,,,,1.0,8.0,,,5.0,2.0,,100.0
44,"Carrazzo, Andrew",11,2,6,17,,,,,1.0,4.0,1.0,2.0,,,,4.0,12.0,,1.0,1.0,1.0,,68.0
26,"De Luca, Adrian",5,2,4,9,,,3.0,,,5.0,,1.0,3.0,,,3.0,7.0,,1.0,3.0,,,65.0
25,"Fevola, Brendan",6,5,2,8,1,3.0,1.0,,,3.0,,1.0,,1.0,,1.0,7.0,1.0,3.0,1.0,,,93.0
14,"Fisher, Brad",11,5,7,18,1,1.0,,3.0,2.0,4.0,1.0,2.0,1.0,1.0,,5.0,13.0,,1.0,3.0,,,97.0
11,"French, Barnaby",7,2,6,13,1,,27.0,5.0,,1.0,7.0,1.0,3.0,1.0,,9.0,3.0,,,1.0,,,79.0
33,"Houlihan, Ryan",13,5,4,17,,,,1.0,5.0,2.0,1.0,,,,,4.0,12.0,,,,,1.0,90.0
38,"Jackson, Ryan",8,4,4,12,,,,2.0,1.0,4.0,1.0,1.0,1.0,,,3.0,9.0,,,1.0,,,70.0
43,"Koutoufides, Anthony",11,3,16,27,,,,9.0,,2.0,8.0,4.0,,1.0,,13.0,13.0,,,,,1.0,93.0
12,"Lappin, Matthew",15,4,8,23,,,,,6.0,1.0,1.0,5.0,1.0,1.0,,9.0,13.0,,,1.0,6.0,,100.0
20,"McGrath, Cory",2,1,2,4,,,,1.0,2.0,,,2.0,,,,2.0,2.0,,,1.0,,,51.0
17,"OhAilpin, Setanta",8,9,7,15,,,,2.0,4.0,1.0,,1.0,,,,6.0,9.0,2.0,,7.0,5.0,,100.0
29,"Scotland, Heath",19,12,14,33,,,,7.0,4.0,5.0,5.0,4.0,1.0,,,12.0,21.0,,,2.0,,,92.0
6,"Simpson, Kade",8,2,1,9,,,,,1.0,1.0,,1.0,2.0,,,3.0,5.0,,,2.0,1.0,,90.0
36,"Sporn, Trent",16,10,6,22,,2.0,1.0,2.0,3.0,6.0,,1.0,,,,1.0,20.0,,,3.0,3.0,,85.0
15,"Teague, David",5,3,6,11,,,,4.0,2.0,,4.0,,2.0,,,6.0,5.0,,,2.0,,,70.0
32,"Thornton, Bret",8,6,8,16,,,,,3.0,1.0,,1.0,,1.0,,5.0,10.0,,,4.0,5.0,,88.0
30,"Waite, Jarrad",8,4,1,9,1,,,4.0,,2.0,,2.0,,2.0,,4.0,5.0,1.0,1.0,2.0,,,96.0
1,"Walker, Andrew",4,2,2,6,,,,5.0,1.0,1.0,,,,,,1.0,5.0,,,2.0,3.0,,80.0
8,"Whitnall, Lance",2,1,6,8,1,,,1.0,,,2.0,,,,,5.0,3.0,,1.0,,,,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,91,123,311,6,8.0,32.0,51.0,44.0,47.0,36.0,33.0,14.0,8.0,,110.0,193.0,4.0,8.0,43.0,28.0,3.0,
Opposition,Opposition,221,116,151,372,21,10.0,37.0,56.0,43.0,61.0,41.0,44.0,8.0,14.0,6.0,119.0,250.0,15.0,22.0,47.0,24.0,16.0,
