Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",22y 138d,72 (22-2-48 31.94%),14 (0.19),←,
6,"Bate, Matthew",23y 41d,80 (24-1-55 30.63%),84 (1.05),←,
43,"Bennell, Jamie",20y 27d,28 (6-0-22 21.43%),12 (0.43),←,
32,"Bruce, Cameron",30y 277d,216 (87-2-127 40.74%),206 (0.95),←,
25,"Cheney, Kyle",20y 313d,13 (1-0-12 7.69%),,←,
36,"Davey, Aaron",27y 24d,133 (52-2-79 39.85%),144 (1.08),←,
14,"Dunn, Lynden",23y 51d,62 (18-1-43 29.84%),45 (0.73),←,
8,"Frawley, James",21y 287d,53 (14-1-38 27.36%),1 (0.02),←,
20,"Garland, Colin",22y 67d,32 (6-1-25 20.31%),3 (0.09),←,
18,"Green, Brad",29y 113d,212 (91-2-119 43.40%),270 (1.27),←,
16,"Grimes, Jack",21y 54d,26 (6-1-19 25.00%),2 (0.08),←,
40,"Jamar, Mark",26y 329d,87 (32-2-53 37.93%),33 (0.38),←,
39,"Jetta, Neville",20y 142d,21 (5-1-15 26.19%),13 (0.62),←,
2,"Jones, Nathan",22y 165d,84 (19-2-63 23.81%),34 (0.40),←,
28,"Macdonald, Joel",25y 267d,90 (49-1-40 55.00%),6 (0.07),10 (4-0-6 40.00%),
13,"McKenzie, Jordie",20y 13d,14 (4-1-9 32.14%),2 (0.14),←,
22,"Moloney, Brent",26y 157d,104 (37-2-65 36.54%),25 (0.24),81 (25-1-55 31.48%),19 (0.23)
27,"Rivers, Jared",25y 259d,100 (39-2-59 40.00%),4 (0.04),←,
31,"Scully, Tom",19y 50d,13 (4-1-8 34.62%),3 (0.23),←,
42,"Spencer, Jake",20y 268d,8 (0-0-8 0.00%),,←,
9,"Trengove, Jack",18y 305d,13 (4-1-8 34.62%),5 (0.38),←,
4,"Watts, Jack",19y 100d,10 (1-1-8 15.00%),7 (0.70),←,
Totals,Totals,23y 24d,1471 (521-27-923 35.42%),913 (0.62),,
C,"Bailey, Dean",43y 167d,58 (11-1-46 19.83%),,←,
