Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 128d,19 (14-0-5 73.68%),20 (1.05),←,
12,"Astbury, David",30y 48d,143 (82-3-58 58.39%),9 (0.06),←,
7,"Baker, Liam",23y 78d,47 (36-1-10 77.66%),10 (0.21),←,
21,"Balta, Noah",21y 174d,35 (25-0-10 71.43%),8 (0.23),←,
29,"Bolton, Shai",22y 128d,52 (38-1-13 74.04%),37 (0.71),←,
35,"Broad, Nathan",28y,75 (58-1-16 78.00%),1 (0.01),←,
11,"Castagna, Jason",24y 277d,102 (72-1-29 71.08%),107 (1.05),←,
9,"Cotchin, Trent",31y 8d,255 (143-3-109 56.67%),127 (0.50),←,
10,"Edwards, Shane",32y 172d,270 (141-6-123 53.33%),168 (0.62),←,
34,"Graham, Jack",23y 49d,60 (47-1-12 79.17%),24 (0.40),←,
2,"Grimes, Dylan",29y 273d,176 (115-1-60 65.63%),3 (0.02),←,
14,"Houli, Bachar",32y 338d,222 (125-4-93 57.21%),42 (0.19),196 (115-3-78 59.44%),33 (0.17)
23,"Lambert, Kane",29y 140d,120 (83-1-36 69.58%),73 (0.61),←,
19,"Lynch, Tom",28y 166d,180 (73-2-105 41.11%),359 (1.99),49 (36-1-12 74.49%),105 (2.14)
31,"Mansell, Rhyan",20y 315d,2 (1-0-1 50.00%),,←,
4,"Martin, Dustin",29y 293d,249 (144-3-102 58.43%),277 (1.11),←,
33,"McIntosh, Kamdyn",27y 12d,112 (77-0-35 68.75%),32 (0.29),←,
25,"Nankervis, Toby",26y 246d,87 (64-0-23 73.56%),28 (0.32),75 (57-0-18 76.00%),25 (0.33)
50,"Pickett, Marlion",29y 99d,25 (18-1-6 74.00%),6 (0.24),←,
8,"Riewoldt, Jack",32y 166d,288 (154-5-129 54.34%),681 (2.36),←,
17,"Rioli, Daniel",23y 364d,99 (67-1-31 68.18%),86 (0.87),←,
5,"Ross, Jack",20y 224d,18 (13-0-5 72.22%),1 (0.06),←,
15,"Short, Jayden",25y 81d,97 (66-1-30 68.56%),21 (0.22),←,
Totals,Totals,26y 339d,2733 (1656-36-1041 60.59%),2120 (0.78),,
C,"Hardwick, Damien",48y 240d,257 (148-3-106 58.17%),,←,
