West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",12,7,3,15,4,,,1.0,,2.0,,1.0,1.0,,,5.0,8.0,2.0,3.0,,,,81.0
37,"Barrass, Tom",6,4,3,9,,,,,2.0,,,,1.0,,,3.0,6.0,2.0,,12.0,,,95.0
39,"Clark, Greg",8,2,5,13,,,,3.0,2.0,2.0,1.0,,,,,1.0,12.0,,,1.0,,,88.0
49 ↓,"Culley, Jai",,,1,1,,,,,,,,,,,,1.0,,,,,,,7.0
27,"Darling, Jack",4,3,,4,1,,1.0,4.0,,1.0,,7.0,1.0,4.0,,3.0,2.0,1.0,1.0,4.0,,,97.0
14,"Duggan, Liam",20,9,7,27,,,,3.0,5.0,9.0,2.0,8.0,,4.0,,5.0,21.0,,,,2.0,,86.0
16,"Edwards, Luke",6,5,5,11,,,,6.0,,1.0,1.0,1.0,2.0,1.0,,3.0,10.0,,,1.0,,,78.0
29,"Foley, Luke",5,2,6,11,,,,,,,,4.0,,1.0,,1.0,10.0,,,6.0,,,81.0
3,"Gaff, Andrew",8,4,6,14,,,,1.0,1.0,,1.0,3.0,,1.0,,3.0,13.0,,1.0,1.0,1.0,,81.0
7,"Ginbey, Reuben",5,2,11,16,,,,4.0,2.0,,4.0,3.0,1.0,,,8.0,8.0,,,,,,64.0
5,"Hunt, Jayden",14,7,5,19,,1.0,,2.0,4.0,3.0,3.0,3.0,,,,9.0,11.0,1.0,,3.0,1.0,,89.0
25,"Hurn, Shannon",15,5,7,22,,,,4.0,6.0,1.0,,2.0,1.0,,,3.0,11.0,,,1.0,1.0,,79.0
31,"Jones, Jamaine",18,7,12,30,,1.0,,,8.0,1.0,1.0,2.0,2.0,,,12.0,18.0,,,,1.0,,80.0
11,"Kelly, Tim",11,3,18,29,,,,5.0,2.0,3.0,9.0,9.0,1.0,1.0,,19.0,8.0,1.0,,2.0,,1.0,82.0
24,"ONeill, Xavier",8,4,5,13,,1.0,,2.0,2.0,,2.0,3.0,1.0,1.0,,6.0,8.0,,1.0,,,,70.0
21,"Petruccelle, Jack",8,2,5,13,1,,,4.0,,4.0,2.0,1.0,,,,2.0,11.0,,,1.0,,,78.0
35,"Rotham, Josh",10,7,3,13,,,,1.0,6.0,2.0,,2.0,,,,2.0,11.0,,,6.0,,,83.0
4,"Sheed, Dom",14,7,15,29,,,,5.0,1.0,3.0,9.0,4.0,1.0,1.0,,11.0,19.0,,,1.0,,2.0,76.0
26 ↑,"Trew, Zane",3,1,6,9,,,,,,1.0,2.0,2.0,,,,7.0,3.0,,,1.0,,,62.0
2,"Waterman, Jake",12,6,1,13,,1.0,1.0,3.0,,2.0,,4.0,1.0,2.0,,6.0,8.0,,2.0,1.0,,,92.0
36,"West, Connor",7,4,7,14,1,1.0,,1.0,,2.0,2.0,,2.0,,,7.0,8.0,,,,,,84.0
32,"Williams, Bailey",8,2,5,13,1,,28.0,5.0,2.0,3.0,5.0,2.0,,,,6.0,7.0,2.0,1.0,,,,84.0
23,"Witherden, Alex",14,4,6,20,,,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,7.0,11.0,1.0,,4.0,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,97,142,358,8,10.0,30.0,55.0,46.0,43.0,45.0,63.0,16.0,17.0,,130.0,224.0,10.0,9.0,45.0,7.0,4.0,
Opposition,Opposition,217,83,160,377,15,14.0,51.0,59.0,34.0,65.0,37.0,66.0,17.0,16.0,6.0,153.0,226.0,12.0,15.0,60.0,10.0,13.0,
