Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Adams, Marcus",5,3,6,11,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,8.0,4.0,,,2.0,,,89.0
24,"Biggs, Shane",12,6,10,22,,1.0,,2.0,3.0,3.0,,3.0,,,,4.0,18.0,,,3.0,2.0,,81.0
4,"Bontempelli, Marcus",10,4,12,22,,,8.0,8.0,2.0,5.0,6.0,3.0,1.0,1.0,,12.0,11.0,,,2.0,,,85.0
5,"Boyd, Matthew",19,9,9,28,,,,1.0,4.0,2.0,,6.0,1.0,3.0,,3.0,24.0,,,3.0,2.0,,84.0
15,"Campbell, Tom",4,2,5,9,,1.0,15.0,4.0,,,2.0,3.0,1.0,2.0,,7.0,2.0,,,1.0,,,76.0
35,"Daniel, Caleb",10,6,10,20,,,,3.0,1.0,3.0,,1.0,1.0,,,4.0,17.0,,,1.0,,1.0,84.0
29,"Dickson, Tory",5,1,4,9,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,4.0,4.0,,1.0,1.0,,,76.0
20,"Dunkley, Josh",4,1,5,9,,1.0,1.0,2.0,,,,1.0,1.0,,,5.0,5.0,,1.0,,,,73.0
22,"Honeychurch, Mitch",8,3,8,16,,,,2.0,,2.0,3.0,4.0,1.0,3.0,,7.0,12.0,,,,,,75.0
7,"Hunter, Lachie",13,6,12,25,,2.0,,2.0,3.0,2.0,3.0,1.0,3.0,1.0,,7.0,19.0,,,,1.0,,87.0
46,"Jong, Lin",8,7,12,20,1,,2.0,6.0,1.0,3.0,3.0,,,,,9.0,11.0,2.0,1.0,1.0,,,83.0
21,"Liberatore, Tom",8,2,14,22,,,,4.0,,5.0,3.0,,,,,8.0,14.0,,,,,1.0,84.0
11,"Macrae, Jack",12,4,19,31,,1.0,1.0,7.0,,4.0,2.0,3.0,2.0,2.0,,10.0,20.0,,,,,,84.0
38,"Morris, Dale",9,3,4,13,,,,,1.0,,,,2.0,,,6.0,7.0,,,5.0,,,73.0
42,"Picken, Liam",8,4,10,18,1,1.0,,3.0,,,1.0,2.0,,1.0,,3.0,17.0,1.0,2.0,2.0,,,85.0
43,"Redpath, Jack",4,2,2,6,1,,,1.0,,,,3.0,1.0,1.0,,3.0,3.0,,,,,,84.0
18,"Roberts, Fletcher",3,3,7,10,,,,2.0,,,,,,,,1.0,7.0,,,3.0,,,88.0
23,"Roughead, Jordan",7,3,,7,,1.0,8.0,,2.0,2.0,,4.0,,2.0,,5.0,3.0,3.0,,2.0,,,66.0
9,"Stringer, Jake",8,3,8,16,,3.0,,4.0,,2.0,2.0,1.0,1.0,1.0,,7.0,10.0,,,2.0,,,83.0
1,"Suckling, Matt",15,9,11,26,1,,,1.0,4.0,3.0,3.0,2.0,2.0,,,8.0,18.0,1.0,,2.0,1.0,,82.0
3,"Wallis, Mitch",7,3,8,15,1,,,3.0,2.0,2.0,1.0,,2.0,,,6.0,9.0,,1.0,1.0,,1.0,75.0
34,"Williams, Bailey",7,3,13,20,,,,1.0,1.0,5.0,,3.0,,2.0,,10.0,12.0,,,2.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,87,189,375,5,13.0,35.0,59.0,27.0,46.0,30.0,42.0,21.0,20.0,,137.0,247.0,7.0,6.0,33.0,6.0,4.0,
Opposition,Opposition,218,125,167,385,16,4.0,39.0,78.0,38.0,44.0,36.0,42.0,20.0,21.0,6.0,125.0,256.0,12.0,20.0,37.0,10.0,13.0,
