Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",3,1,9,12,,,,,1.0,2.0,2.0,2.0,,,,5.0,7.0,,,,,,71.0
15,"Anderson, Noah",11,4,15,26,,1.0,,1.0,1.0,5.0,2.0,1.0,,,,13.0,14.0,,,2.0,1.0,1.0,72.0
10,"Ballard, Charlie",3,3,3,6,,,,,1.0,,,1.0,,,,4.0,2.0,2.0,,4.0,,,90.0
3,"Bowes, Jack",16,6,5,21,,,,5.0,6.0,,2.0,3.0,,1.0,,7.0,13.0,,,,,,83.0
35,"Budarick, Connor",2,,,2,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,83.0
25,"Collins, Sam",5,3,2,7,,,,,4.0,1.0,,2.0,2.0,1.0,,3.0,4.0,,,6.0,,,100.0
19,"Corbett, Josh",5,5,2,7,,,,,,2.0,,1.0,1.0,1.0,,4.0,3.0,2.0,,,,,74.0
12,"Day, Sam",4,3,1,5,,,,1.0,,,,2.0,,1.0,,2.0,4.0,1.0,,2.0,,1.0,85.0
4,"Ellis, Brandon",14,7,3,17,1,1.0,,2.0,6.0,1.0,,3.0,2.0,,,2.0,11.0,,,1.0,1.0,,86.0
8,"Fiorini, Brayden",2,1,1,3,,,,3.0,1.0,,,,1.0,,,2.0,1.0,,,,,,63.0
26,"Flanders, Sam",2,1,4,6,1,,,3.0,,1.0,,1.0,1.0,,,3.0,3.0,1.0,,,,,73.0
46,"Graham, Caleb",6,6,2,8,,,,,3.0,,,1.0,1.0,,,1.0,7.0,,,11.0,,,93.0
21,"Greenwood, Hugh",10,3,5,15,,1.0,,6.0,,1.0,3.0,4.0,2.0,2.0,,11.0,6.0,,,1.0,,,79.0
39,"Holman, Nick",3,1,6,9,,,,4.0,,1.0,,1.0,,,,6.0,3.0,,,,,,76.0
34,"King, Ben",3,1,3,6,1,1.0,,,,,,,,,,5.0,1.0,1.0,1.0,2.0,,,95.0
13,"Lukosius, Jack",21,7,6,27,,1.0,,3.0,10.0,4.0,1.0,5.0,1.0,1.0,3.0,6.0,17.0,1.0,,2.0,1.0,,84.0
11,"Miller, Touk",8,5,13,21,,,,7.0,,,5.0,,,,,7.0,15.0,,,1.0,,,87.0
27,"Powell, Wil",10,8,3,13,,,,1.0,6.0,,,,,,,4.0,12.0,1.0,,2.0,,,78.0
22,"Rankine, Izak",6,3,5,11,,,,1.0,,3.0,,4.0,1.0,1.0,,4.0,8.0,,,,1.0,,80.0
6,"Sexton, Alex",6,3,2,8,1,,,2.0,,2.0,,1.0,,,,1.0,7.0,,,,1.0,,71.0
14,"Weller, Lachie",8,1,9,17,,,,1.0,4.0,2.0,5.0,5.0,,2.0,,9.0,9.0,,,1.0,1.0,1.0,84.0
28,"Witts, Jarrod",8,4,3,11,,,24.0,2.0,,3.0,6.0,4.0,1.0,,,7.0,5.0,,,4.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,156,76,102,258,4,8.0,24.0,47.0,44.0,29.0,26.0,42.0,14.0,11.0,3.0,107.0,152.0,9.0,1.0,40.0,6.0,3.0,
Opposition,Opposition,175,86,112,287,8,5.0,26.0,58.0,25.0,54.0,25.0,46.0,11.0,14.0,3.0,119.0,166.0,11.0,14.0,32.0,5.0,5.0,
