North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",7,1,3,10,,1.0,,,,3.0,2.0,,2.0,,,,,,,,,,
33,"Allison, Brett",6,,2,8,1,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,
14,"Anderson, Brady",12,1,,12,,,,,,5.0,3.0,,2.0,1.0,,,,,,,,,
11,"Archer, Glenn",9,3,3,12,2,3.0,,3.0,2.0,,1.0,1.0,,,,,,,,,,,
26,"Bell, Peter",11,4,8,19,,,,2.0,,2.0,4.0,,1.0,,,,,,,,,,
12,"Blakey, John",15,5,5,20,,,,1.0,4.0,2.0,1.0,,3.0,,,,,,,,,,
16,"Capuano, Mathew",9,3,3,12,,,15.0,,1.0,2.0,,,2.0,,,,,,,,,,
18,"Carey, Wayne",14,6,3,17,3,2.0,,1.0,,5.0,1.0,,,1.0,,,,,,,,,
6,"Grant, Shannon",14,5,5,19,4,,,,1.0,4.0,,,1.0,,1.0,,,,,,,,
29,"Harvey, Brent",12,1,2,14,,1.0,,2.0,,4.0,1.0,,,,,,,,,,,,
21,"Hewitt, Evan",8,4,3,11,1,2.0,1.0,,,5.0,,2.0,,1.0,,,,,,,,,
35,"Longmire, John",2,,3,5,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,
4,"Martyn, Mick",4,,2,6,,,,1.0,2.0,,,4.0,1.0,1.0,,,,,,,,,
5,"McCartney, Jason",9,6,3,12,,,2.0,,3.0,2.0,,1.0,,,,,,,,,,,
31,"McKernan, Corey",3,2,2,5,1,2.0,1.0,,,1.0,,,,,,,,,,,,,
28,"Pickett, Byron",10,3,2,12,,,,1.0,5.0,,1.0,2.0,1.0,2.0,,,,,,,,,
3,"Rock, Anthony",13,2,4,17,,,,1.0,2.0,5.0,5.0,1.0,4.0,1.0,,,,,,,,,
8,"Scott, Robert",13,,1,14,,,,3.0,4.0,2.0,2.0,1.0,,2.0,,,,,,,,,
24,"Sholl, Craig",2,1,1,3,,1.0,,2.0,,1.0,,,,,,,,,,,,,
37,"Simpson, Adam",11,2,5,16,,,,3.0,1.0,2.0,5.0,,,,,,,,,,,,
10,"Stevens, Anthony",19,3,2,21,,,,1.0,1.0,5.0,4.0,4.0,1.0,3.0,,,,,,,,,
30,"Welsh, Scott",5,2,4,9,,1.0,,,1.0,1.0,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,54,66,274,12,15.0,22.0,22.0,27.0,52.0,33.0,17.0,19.0,12.0,1.0,,,,,,,,
Opposition,Opposition,196,92,107,303,16,8.0,33.0,10.0,35.0,46.0,23.0,29.0,13.0,20.0,5.0,,,,,,,,
