Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",23y 275d,70 (29-1-40 42.14%),22 (0.31),59 (26-1-32 44.92%),21 (0.36)
13,"Cox, Nik",22y 166d,47 (20-1-26 43.62%),15 (0.32),←,
2,"Draper, Sam",25y 275d,65 (25-1-39 39.23%),27 (0.42),←,
22,"Durham, Sam",22y 356d,63 (30-1-32 48.41%),17 (0.27),←,
28,"Duursma, Xavier",23y 358d,83 (53-1-29 64.46%),38 (0.46),10 (6-1-3 65.00%),5 (0.50)
17,"Goldstein, Todd",35y 364d,328 (138-3-187 42.53%),159 (0.48),13 (8-1-4 65.38%),2 (0.15)
11,"Gresham, Jade",26y 310d,150 (72-2-76 48.67%),148 (0.99),14 (8-1-5 60.71%),12 (0.86)
35,"Guelfi, Matt",26y 320d,105 (52-1-52 50.00%),59 (0.56),←,
21,"Heppell, Dyson",32y 46d,250 (119-3-128 48.20%),68 (0.27),←,
19,"Hind, Nick",29y 315d,93 (41-1-51 44.62%),32 (0.34),72 (32-1-39 45.14%),15 (0.21)
23,"Jones, Harry",23y 125d,44 (24-1-19 55.68%),46 (1.05),←,
4,"Langford, Kyle",27y 211d,145 (63-2-80 44.14%),159 (1.10),←,
15,"Laverde, Jayden",28y 78d,124 (56-1-67 45.56%),38 (0.31),←,
37,"Martin, Nic",23y 87d,59 (27-1-31 46.61%),41 (0.69),←,
1,"McGrath, Andrew",26y 27d,149 (72-2-75 48.99%),20 (0.13),←,
32,"McKay, Ben",26y 188d,86 (17-2-67 20.93%),1 (0.01),15 (9-1-5 63.33%),
47,"Menzie, Jye",21y 245d,32 (16-0-16 50.00%),26 (0.81),←,
7,"Merrett, Zach",28y 270d,221 (97-3-121 44.57%),74 (0.33),←,
16,"Perkins, Archie",22y 95d,74 (33-0-41 44.59%),48 (0.65),←,
27,"Redman, Mason",26y 308d,116 (55-2-59 48.28%),19 (0.16),←,
14,"Ridley, Jordan",25y 253d,90 (38-1-51 42.78%),2 (0.02),←,
25,"Stringer, Jake",30y 65d,204 (102-1-101 50.25%),356 (1.75),115 (54-1-60 47.39%),196 (1.70)
20,"Wright, Peter",27y 295d,130 (40-1-89 31.15%),203 (1.56),64 (27-1-36 42.97%),118 (1.84)
Totals,Totals,26y 171d,2728 (1219-32-1477 44.68%),1618 (0.59),,
C,"Scott, Brad",48y 57d,249 (126-1-122 50.80%),,38 (20-1-17 53.95%),
