St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 246d,108 (52-0-56 48.15%),27 (0.25),←,
36,"Bonner, Riley",27y 58d,101 (63-0-38 62.38%),14 (0.14),8 (3-0-5 37.50%),1 (0.13)
13,"Byrnes, Ryan",23y 1d,56 (29-0-27 51.79%),11 (0.20),←,
34,"Garcia, Hugo",18y 348d,4 (1-0-3 25.00%),1 (0.25),←,
24,"Hastie, Angus",18y 228d,4 (2-0-2 50.00%),1 (0.25),←,
18,"Hayes, Jack",28y 59d,7 (5-0-2 71.43%),9 (1.29),←,
8,"Hill, Bradley",30y 300d,241 (141-0-100 58.51%),101 (0.42),92 (47-0-45 51.09%),22 (0.24)
20,"Howard, Dougal",28y 40d,122 (62-0-60 50.82%),15 (0.12),77 (39-0-38 50.65%),1 (0.01)
12,"King, Max",23y 302d,76 (37-0-39 48.68%),147 (1.93),←,
19,"Marshall, Rowan",28y 162d,118 (55-0-63 46.61%),55 (0.47),←,
28,"Membrey, Tim",29y 344d,168 (77-2-89 46.43%),276 (1.64),167 (76-2-89 46.11%),276 (1.65)
10,"Owens, Mitch",20y 223d,38 (18-0-20 47.37%),36 (0.95),←,
25,"Phillipou, Mattaes",19y 129d,32 (16-0-16 50.00%),16 (0.50),←,
6,"Ross, Sebastian",30y 363d,206 (85-2-119 41.75%),35 (0.17),←,
35,"Sinclair, Jack",29y 82d,172 (76-1-95 44.48%),58 (0.34),←,
9,"Steele, Jack",28y 143d,166 (73-1-92 44.28%),59 (0.36),149 (65-1-83 43.96%),50 (0.34)
14,"Stocker, Liam",24y 102d,59 (23-0-36 38.98%),2 (0.03),31 (15-0-16 48.39%),
7,"Wanganeen-Milera, Nasiah",21y 72d,49 (24-0-25 48.98%),5 (0.10),←,
29,"Webster, Jimmy",30y 311d,151 (61-1-89 40.73%),4 (0.03),←,
44,"Wilkie, Callum",28y 55d,117 (57-0-60 48.72%),1 (0.01),←,
22,"Wilson, Darcy",18y 260d,8 (3-0-5 37.50%),8 (1.00),←,
2,"Windhager, Marcus",20y 354d,44 (21-0-23 47.73%),6 (0.14),←,
32,"Wood, Mason",30y 234d,120 (62-0-58 51.67%),112 (0.93),55 (32-0-23 58.18%),36 (0.65)
Totals,Totals,25y 176d,2167 (1043-7-1117 48.13%),999 (0.46),,
C,"Lyon, Ross",57y 178d,337 (188-5-144 56.53%),,153 (92-4-57 61.44%),
