St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
34,"Bailey, Doug",22y 117d,2 (0-0-2 0.00%),,←,
14,"Bardsley, Kristian",21y 201d,6 (2-0-4 33.33%),5 (0.83),1 (0-0-1 0.00%),1 (1.00)
21,"Bourke, Darren",24y 8d,16 (7-0-9 43.75%),8 (0.50),←,
3,"Burke, Nathan",24y 55d,142 (63-1-78 44.72%),43 (0.30),←,
20,"Dwyer, Mick",25y 137d,76 (28-1-47 37.50%),59 (0.78),←,
10,"Everitt, Peter",19y 334d,15 (8-0-7 53.33%),17 (1.13),←,
36,"Fode, Gordon",22y 240d,40 (15-0-25 37.50%),21 (0.52),←,
2,"Frawley, Danny",30y 206d,207 (72-1-134 35.02%),13 (0.06),←,
24,"Frost, Michael",23y 94d,15 (7-0-8 46.67%),3 (0.20),2 (0-0-2 0.00%),
6,"Grant, David",27y 238d,165 (61-0-104 36.97%),74 (0.45),←,
27,"Greig, Dean",25y 153d,29 (17-0-12 58.62%),6 (0.21),←,
35,"Harvey, Robert",22y 224d,100 (51-1-48 51.50%),63 (0.63),←,
25,"Hollow, Chris",22y 132d,12 (6-0-6 50.00%),4 (0.33),←,
4,"Lockett, Tony",28y 24d,175 (64-0-111 36.57%),850 (4.86),←,
12,"Morris, Russell",31y 305d,159 (110-2-47 69.81%),84 (0.53),66 (39-1-26 59.85%),32 (0.48)
28,"OBrien, Craig",24y 30d,35 (20-0-15 57.14%),51 (1.46),14 (6-0-8 42.86%),35 (2.50)
41,"Pekin, Tim",29y 70d,192 (95-1-96 49.74%),44 (0.23),85 (46-1-38 54.71%),29 (0.34)
31,"Shanahan, Jamie",26y 117d,44 (24-0-20 54.55%),,←,
15,"Strooper, David",26y 36d,77 (17-1-59 22.73%),88 (1.14),2 (0-0-2 0.00%),2 (1.00)
26,"Taylor, Kain",26y 170d,66 (23-1-42 35.61%),17 (0.26),←,
7,"Winmar, Nicky",28y 189d,137 (62-0-75 45.26%),194 (1.42),←,
Totals,Totals,25y 129d,1710 (752-9-949 43.98%),1644 (0.96),,
C,"Alves, Stan",47y 315d,2 (0-0-2 0.00%),,←,
