Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
30,"Bourke, David",25y 186d,78 (41-0-37 52.56%),17 (0.22),←,
11,"Bowden, Joel",23y 23d,95 (50-0-45 52.63%),93 (0.98),←,
17,"Broderick, Paul",31y 192d,252 (124-1-127 49.40%),162 (0.64),159 (85-1-73 53.77%),82 (0.52)
15,"Cameron, Leon",28y 315d,206 (111-3-92 54.61%),83 (0.40),34 (18-0-16 52.94%),15 (0.44)
9,"Campbell, Wayne",28y 294d,215 (100-1-114 46.74%),132 (0.61),←,
6,"Chaffey, Mark",24y 69d,73 (35-0-38 47.95%),19 (0.26),←,
10,"Daffy, Nick",28y 64d,164 (85-1-78 52.13%),181 (1.10),←,
25,"Gale, Brendon",32y 361d,235 (104-1-130 44.47%),208 (0.89),←,
2,"Gaspar, Darren",25y 55d,136 (63-0-73 46.32%),12 (0.09),115 (56-0-59 48.70%),11 (0.10)
1,"Hilton, Rory",22y 90d,45 (19-0-26 42.22%),31 (0.69),36 (16-0-20 44.44%),28 (0.78)
16,"Holland, Ben",24y 65d,102 (52-0-50 50.98%),111 (1.09),←,
39,"Kellaway, Andrew",25y 233d,71 (36-0-35 50.70%),14 (0.20),←,
21,"King, Clinton",23y 112d,50 (22-0-28 44.00%),16 (0.32),19 (12-0-7 63.16%),3 (0.16)
33,"Knights, Matthew",30y 282d,253 (107-0-146 42.29%),134 (0.53),←,
5,"Ottens, Brad",21y 170d,69 (34-0-35 49.28%),77 (1.12),←,
8,"Pettifer, Kayne",19y 173d,4 (2-0-2 50.00%),6 (1.50),←,
12,"Richardson, Matthew",26y 117d,134 (65-0-69 48.51%),416 (3.10),←,
4,"Rogers, Matthew",27y 231d,150 (81-1-68 54.33%),140 (0.93),←,
19,"Sziller, Steven",28y 211d,131 (60-1-70 46.18%),38 (0.29),13 (7-0-6 53.85%),
32,"Tivendale, Greg",22y 86d,49 (24-0-25 48.98%),34 (0.69),←,
29,"Torney, Jason",24y 28d,86 (45-1-40 52.91%),10 (0.12),←,
41,"Vardy, Royce",21y 72d,20 (12-0-8 60.00%),,←,
Totals,Totals,25y 255d,2618 (1272-10-1336 48.59%),1934 (0.74),,
C,"Frawley, Danny",37y 309d,37 (20-0-17 54.05%),,←,
