Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Angove, Cody",5,3,4,9,,1.0,,2.0,1.0,2.0,,3.0,,1.0,,2.0,7.0,,1.0,1.0,4.0,,77.0
7,"Ash, Lachie",21,8,8,29,,,,3.0,5.0,2.0,,6.0,1.0,2.0,,3.0,17.0,,,1.0,1.0,1.0,80.0
14,"Bedford, Toby",4,1,4,8,,,,6.0,,1.0,1.0,,2.0,,,4.0,4.0,,,,,1.0,79.0
32,"Briggs, Kieren",10,3,3,13,,1.0,26.0,3.0,3.0,3.0,3.0,2.0,1.0,,,8.0,8.0,,1.0,5.0,,,67.0
46,"Brown, Callum",8,5,5,13,2,1.0,2.0,3.0,,5.0,1.0,2.0,1.0,1.0,,5.0,8.0,,1.0,1.0,,1.0,85.0
44,"Buckley, Jack",8,9,8,16,,,,,3.0,,,1.0,1.0,,,4.0,12.0,1.0,,9.0,1.0,,98.0
5,"Cadman, Aaron",5,3,,5,1,,,,,2.0,,1.0,1.0,,,3.0,2.0,2.0,1.0,2.0,,,74.0
17,"Callaghan, Finn",11,4,13,24,,1.0,,8.0,1.0,7.0,7.0,5.0,1.0,1.0,,8.0,16.0,,,1.0,1.0,1.0,74.0
37,"Fonti, Joe",6,3,5,11,,,,8.0,1.0,,2.0,3.0,3.0,3.0,,7.0,5.0,,,3.0,,,80.0
12,"Green, Tom",10,2,15,25,1,,,1.0,3.0,4.0,5.0,1.0,2.0,,,9.0,17.0,,,1.0,,,84.0
4,"Greene, Toby",11,3,5,16,1,2.0,,2.0,,5.0,2.0,3.0,1.0,1.0,,9.0,8.0,1.0,1.0,,,,92.0
27,"Himmelberg, Harry",7,4,6,13,,,,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,6.0,8.0,,1.0,,,,87.0
23,"Hogan, Jesse",8,6,3,11,1,1.0,,2.0,,3.0,1.0,2.0,1.0,,,5.0,6.0,1.0,2.0,1.0,,,89.0
39,"Idun, Connor",11,7,7,18,,,,4.0,5.0,1.0,1.0,,1.0,,,5.0,12.0,,,5.0,2.0,,84.0
2,"Jones, Darcy",10,1,7,17,2,1.0,,2.0,,1.0,1.0,2.0,1.0,,,8.0,10.0,,1.0,,,,82.0
31 ↓,"McMullin, Toby",2,,3,5,,,,,,1.0,,1.0,,,,2.0,3.0,,,,,,33.0
33,"OHalloran, Xavier",8,2,5,13,,2.0,,3.0,1.0,2.0,3.0,2.0,,1.0,,5.0,7.0,,1.0,1.0,,,84.0
26,"Riccardi, Jake",6,4,5,11,,,9.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,,5.0,6.0,,2.0,1.0,,,62.0
15,"Taylor, Sam",9,6,5,14,,,,3.0,7.0,,1.0,3.0,,1.0,,6.0,8.0,,,7.0,,,100.0
1 ↑,"Thomas, Harvey",3,,,3,,,,,,,,2.0,,,,1.0,2.0,,,2.0,,1.0,44.0
8,"Ward, Callan",7,4,4,11,,,,,2.0,,1.0,2.0,,2.0,,1.0,9.0,,,,,,83.0
10,"Wehr, Jacob",8,1,4,12,,,,6.0,5.0,1.0,,,1.0,,,2.0,8.0,,,1.0,,,83.0
6,"Whitfield, Lachie",16,8,9,25,,,,2.0,3.0,1.0,1.0,3.0,,2.0,,4.0,16.0,,,2.0,2.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,87,128,322,8,13.0,37.0,62.0,42.0,45.0,32.0,52.0,21.0,19.0,,112.0,199.0,5.0,12.0,44.0,11.0,5.0,
Opposition,Opposition,190,72,146,336,13,17.0,37.0,49.0,35.0,56.0,43.0,47.0,19.0,21.0,6.0,131.0,187.0,7.0,11.0,37.0,2.0,8.0,
