Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",6,4,5,11,,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,8.0,,,,,,82.0
31,"Andrews, Harris",10,7,1,11,,,,1.0,4.0,1.0,,,1.0,,,3.0,9.0,,,7.0,,,98.0
43,"Answerth, Noah",12,6,5,17,,,,,,2.0,,,1.0,,,7.0,12.0,1.0,,3.0,,,84.0
33,"Bailey, Zac",11,7,5,16,,1.0,,5.0,1.0,4.0,,2.0,,1.0,,5.0,13.0,,1.0,2.0,,1.0,80.0
38,"Ballenden, Connor",3,3,3,6,1,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,1.0,2.0,,,1.0,70.0
7,"Berry, Jarrod",15,6,4,19,,,,2.0,2.0,4.0,3.0,1.0,4.0,,,9.0,9.0,,,1.0,,3.0,80.0
14,"Birchall, Grant",13,6,2,15,,,,2.0,3.0,1.0,,1.0,1.0,,,2.0,12.0,,,1.0,,,74.0
23,"Cameron, Charlie",9,4,1,10,4,1.0,,4.0,,1.0,,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,,,1.0,94.0
28,"Ellis-Yolmen, Cam",8,3,6,14,1,,,3.0,1.0,2.0,3.0,1.0,3.0,1.0,,7.0,8.0,,1.0,,,,72.0
27,"Gardiner, Darcy",9,6,1,10,,,,1.0,2.0,1.0,,3.0,,1.0,,3.0,7.0,1.0,,4.0,,,95.0
30,"Hipwood, Eric",6,2,2,8,1,1.0,,1.0,,3.0,,5.0,1.0,4.0,,4.0,4.0,1.0,1.0,2.0,,,88.0
17,"Lyons, Jarryd",11,4,11,22,1,,,3.0,1.0,1.0,2.0,3.0,1.0,,,10.0,12.0,,,1.0,,2.0,83.0
11,"McCarthy, Lincoln",9,5,5,14,1,,,6.0,,2.0,,2.0,2.0,1.0,,8.0,8.0,1.0,2.0,,,1.0,79.0
6,"McCluggage, Hugh",5,3,8,13,,,,,2.0,1.0,5.0,,,,,7.0,7.0,,,,,,85.0
46,"McInerney, Oscar",5,2,4,9,,,23.0,,1.0,,4.0,1.0,1.0,1.0,,8.0,3.0,1.0,1.0,,,1.0,68.0
9,"Neale, Lachie",18,5,15,33,2,,,1.0,3.0,4.0,4.0,4.0,2.0,,3.0,14.0,19.0,,,2.0,1.0,,91.0
16,"Rayner, Cam",6,5,4,10,1,1.0,,4.0,,1.0,,,,,,3.0,7.0,1.0,2.0,,,,78.0
5,"Robinson, Mitch",6,3,9,15,,,,2.0,1.0,3.0,1.0,1.0,,1.0,,3.0,11.0,1.0,1.0,2.0,,1.0,79.0
21,"Skinner, Sam",8,7,2,10,1,1.0,,2.0,1.0,2.0,,2.0,,1.0,,1.0,9.0,,2.0,1.0,,,70.0
37,"Starcevich, Brandon",6,2,4,10,,,,1.0,3.0,1.0,,1.0,1.0,,,3.0,8.0,,,1.0,,,80.0
29,"Witherden, Alex",20,4,5,25,,,,2.0,7.0,1.0,3.0,1.0,3.0,,2.0,10.0,12.0,,,4.0,,,86.0
15,"Zorko, Dayne",14,5,5,19,1,1.0,,5.0,4.0,,2.0,3.0,,2.0,,5.0,10.0,,1.0,1.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,99,107,317,14,7.0,25.0,50.0,38.0,37.0,29.0,36.0,24.0,16.0,6.0,125.0,195.0,9.0,15.0,32.0,2.0,11.0,
Opposition,Opposition,140,41,108,248,3,10.0,34.0,39.0,23.0,42.0,34.0,46.0,16.0,24.0,,110.0,133.0,5.0,5.0,35.0,6.0,,
