Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",31y 184d,221 (107-5-109 49.55%),151 (0.68),←,
5,"Buckley, Nathan",26y 245d,126 (47-2-77 38.10%),123 (0.98),106 (43-2-61 41.51%),102 (0.96)
17,"Burns, Scott",24y 95d,71 (28-1-42 40.14%),25 (0.35),←,
28,"Crosisca, Gavin",30y 194d,225 (118-5-102 53.56%),62 (0.28),←,
39,"Crow, Scott",25y 100d,71 (27-0-44 38.03%),34 (0.48),58 (21-0-37 36.21%),32 (0.55)
19,"Davis, Nick",18y 363d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Freeborn, Glenn",26y 50d,56 (38-0-18 67.86%),27 (0.48),1 (0-0-1 0.00%),
33,"Lane, Tyson",22y 215d,20 (9-0-11 45.00%),21 (1.05),1 (0-0-1 0.00%),2 (2.00)
32,"Licuria, Paul",21y 83d,11 (2-0-9 18.18%),2 (0.18),1 (0-0-1 0.00%),
27,"McDonald, Alex",29y 43d,104 (50-0-54 48.08%),44 (0.42),58 (24-0-34 41.38%),20 (0.34)
1,"Monkhorst, Damian",29y 219d,191 (104-4-83 55.50%),44 (0.23),←,
8,"Olarenshaw, Ricky",26y 55d,78 (43-1-34 55.77%),14 (0.18),1 (0-0-1 0.00%),
2,"Orchard, Mark",22y 360d,54 (29-1-24 54.63%),9 (0.17),13 (5-1-7 42.31%),4 (0.31)
3,"Richardson, Mark",26y 148d,85 (39-1-45 46.47%),61 (0.72),←,
23,"Rocca, Anthony",21y 225d,57 (26-0-31 45.61%),64 (1.12),35 (15-0-20 42.86%),53 (1.51)
36,"Rocca, Saverio",25y 128d,133 (62-2-69 47.37%),456 (3.43),←,
12,"Schauble, Andrew",22y 131d,67 (25-0-42 37.31%),10 (0.15),←,
25,"Venables, Cameron",23y 150d,1 (0-0-1 0.00%),,←,
16,"Wasley, James",19y 252d,6 (0-0-6 0.00%),,←,
14,"Watson, Shane",25y 39d,131 (59-1-71 45.42%),97 (0.74),←,
22,"Wild, Jason",23y 46d,63 (27-2-34 44.44%),21 (0.33),←,
10,"Williams, Paul",25y 359d,152 (72-2-78 48.03%),182 (1.20),←,
Totals,Totals,24y 333d,1924 (912-27-985 47.40%),1448 (0.75),,
C,"Shaw, Tony",38y 248d,67 (26-0-41 38.81%),,←,
