Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 309d,202 (114-1-87 56.68%),811 (4.01),196 (109-1-86 55.87%),801 (4.09)
3,"Bairstow, Mark",31y 13d,139 (83-1-55 60.07%),166 (1.19),←,
9,"Breuer, Shayne",21y 330d,17 (10-0-7 58.82%),13 (0.76),←,
16,"Brownless, Bill",27y 190d,147 (81-1-65 55.44%),350 (2.38),←,
2,"Colbert, Leigh",19y 60d,21 (14-0-7 66.67%),2 (0.10),←,
7,"Couch, Paul",30y 18d,201 (115-0-86 57.21%),173 (0.86),←,
38,"Crothers, Shane",21y 35d,1 (1-0-0 100.00%),,←,
28,"Darcy, Tim",30y 203d,171 (92-0-79 53.80%),78 (0.46),←,
29,"Hinkley, Ken",27y 310d,110 (62-0-48 56.36%),66 (0.60),99 (58-0-41 58.59%),45 (0.45)
32,"Hocking, Garry",25y 302d,136 (77-1-58 56.99%),130 (0.96),←,
18,"Lynch, Paul",20y 292d,9 (7-0-2 77.78%),6 (0.67),←,
21,"Mansfield, Michael",22y 363d,67 (38-0-29 56.72%),42 (0.63),←,
17,"McGrath, Tim",23y 303d,70 (43-0-27 61.43%),4 (0.06),63 (39-0-24 61.90%),4 (0.06)
31,"Mensch, David",21y 357d,25 (19-0-6 76.00%),30 (1.20),←,
20,"OReilly, Stephen",21y 270d,30 (17-0-13 56.67%),5 (0.17),←,
15,"Riccardi, Peter",21y 232d,53 (34-0-19 64.15%),40 (0.75),←,
37,"Simpson, Sean",24y 112d,55 (33-0-22 60.00%),9 (0.16),48 (32-0-16 66.67%),8 (0.17)
26,"Stoneham, Barry",26y 178d,153 (90-1-62 59.15%),150 (0.98),←,
10,"Tanner, Grant",24y 13d,10 (6-0-4 60.00%),2 (0.20),←,
11,"Tudor, Leigh",24y 315d,29 (15-0-14 51.72%),21 (0.72),21 (12-0-9 57.14%),15 (0.71)
4,"Wills, Andrew",22y 215d,51 (34-0-17 66.67%),38 (0.75),←,
Totals,Totals,24y 332d,1697 (985-5-707 58.04%),2136 (1.26),,
C,"Blight, Malcolm",44y 171d,153 (89-0-64 58.17%),,137 (83-0-54 60.58%),
