Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",4,2,7,11,2,,,2.0,,1.0,1.0,,,,,7.0,3.0,,1.0,1.0,,1.0,84.0
16,"Brown, Luke",7,4,8,15,,,,2.0,2.0,,,,2.0,,,5.0,11.0,,,1.0,,,87.0
44,"Crouch, Matt",11,4,11,22,,,,3.0,4.0,1.0,3.0,2.0,,2.0,,5.0,18.0,,,1.0,,,73.0
32,"Dangerfield, Patrick",11,3,17,28,,1.0,1.0,7.0,,6.0,7.0,6.0,3.0,2.0,3.0,21.0,7.0,1.0,,1.0,1.0,,88.0
38 ↑,"Grigg, Mitch",2,,1,3,,1.0,,2.0,1.0,,,,,,,1.0,2.0,,,1.0,,,18.0
41,"Hartigan, Kyle",3,2,8,11,,,,3.0,2.0,1.0,,2.0,1.0,2.0,,7.0,4.0,1.0,,5.0,,,97.0
24,"Jacobs, Sam",6,1,5,11,,,24.0,4.0,1.0,1.0,3.0,1.0,,,,3.0,7.0,,,7.0,,,89.0
10,"Jaensch, Matthew",12,6,4,16,,,,4.0,2.0,1.0,,4.0,1.0,2.0,,2.0,14.0,,,1.0,1.0,,85.0
4,"Jenkins, Josh",10,7,3,13,3,3.0,1.0,,1.0,2.0,,1.0,2.0,,,5.0,8.0,2.0,4.0,1.0,2.0,,90.0
17,"Kerridge, Sam",2,2,6,8,,,,5.0,,1.0,1.0,2.0,,1.0,,4.0,4.0,1.0,,1.0,,,83.0
29,"Laird, Rory",9,5,10,19,,,,3.0,2.0,5.0,5.0,,,,,7.0,12.0,,,3.0,,2.0,78.0
27,"Lynch, Tom",15,7,10,25,2,1.0,,,2.0,4.0,2.0,,2.0,,,13.0,11.0,4.0,1.0,1.0,,2.0,84.0
14,"Mackay, David",6,2,14,20,1,1.0,,2.0,,3.0,,3.0,,2.0,,2.0,18.0,,,1.0,1.0,,88.0
23,"Petrenko, Jared",8,2,1,9,,1.0,,3.0,,1.0,,2.0,1.0,1.0,,4.0,5.0,,,1.0,,1.0,78.0
1,"Podsiadly, James",10,6,2,12,3,1.0,,5.0,,,,3.0,1.0,3.0,1.0,9.0,5.0,4.0,4.0,4.0,,1.0,94.0
3,"Reilly, Brent",15,7,6,21,,,,4.0,3.0,1.0,,4.0,1.0,2.0,,6.0,14.0,2.0,,3.0,2.0,,77.0
34 ↓,"Shaw, Sam",6,5,4,10,,,,,,2.0,,1.0,,,,3.0,7.0,,,1.0,,,69.0
9,"Sloane, Rory",8,5,10,18,1,,1.0,7.0,2.0,3.0,3.0,1.0,,,,12.0,8.0,,1.0,6.0,,1.0,89.0
33,"Smith, Brodie",13,4,7,20,,1.0,,2.0,3.0,7.0,2.0,5.0,,1.0,,5.0,12.0,,,4.0,5.0,,80.0
12,"Talia, Daniel",13,6,3,16,,,,2.0,1.0,3.0,,2.0,,,,6.0,11.0,1.0,,3.0,,,92.0
5,"Thompson, Scott",11,1,13,24,,,,2.0,3.0,4.0,3.0,3.0,1.0,1.0,,9.0,14.0,,,,,1.0,86.0
11,"Wright, Matthew",12,4,5,17,1,1.0,,7.0,2.0,2.0,2.0,,,,,5.0,11.0,,,3.0,,2.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,85,155,349,13,14.0,27.0,69.0,31.0,49.0,32.0,42.0,15.0,19.0,4.0,141.0,206.0,16.0,11.0,50.0,12.0,11.0,
Opposition,Opposition,194,79,181,375,12,11.0,41.0,61.0,29.0,47.0,36.0,37.0,19.0,15.0,2.0,147.0,224.0,11.0,14.0,45.0,15.0,7.0,
