Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",28y 250d,130 (87-2-41 67.69%),155 (1.19),←,
16,"Barnard, Paul",27y 153d,87 (58-0-29 66.67%),22 (0.25),76 (55-0-21 72.37%),18 (0.24)
22,"Barnes, John",31y 44d,175 (102-2-71 58.86%),86 (0.49),31 (25-1-5 82.26%),21 (0.68)
8,"Bewick, Darren",32y 329d,232 (148-1-83 64.01%),327 (1.41),←,
32,"Blumfield, Justin",22y 234d,88 (60-0-28 68.18%),57 (0.65),←,
33,"Caracella, Blake",23y 122d,75 (52-0-23 69.33%),95 (1.27),←,
31,"Fletcher, Dustin",25y 69d,146 (100-3-43 69.52%),48 (0.33),←,
11,"Hardwick, Damien",27y 332d,127 (82-1-44 64.96%),12 (0.09),←,
3,"Henneman, Aaron",19y 215d,7 (7-0-0 100.00%),,←,
5,"Hird, James",27y 162d,126 (80-4-42 65.08%),214 (1.70),←,
14,"Johnson, Jason",22y 172d,34 (29-0-5 85.29%),12 (0.35),←,
1,"Johnson, Mark",22y 53d,33 (31-0-2 93.94%),6 (0.18),←,
18,"Lloyd, Matthew",22y 90d,100 (65-1-34 65.50%),332 (3.32),←,
13,"Long, Michael",30y 288d,177 (122-2-53 69.49%),138 (0.78),←,
25,"Lucas, Scott",22y 198d,86 (54-0-32 62.79%),142 (1.65),←,
2,"Mercuri, Mark",26y 145d,146 (97-3-46 67.47%),206 (1.41),←,
24,"Misiti, Joe",25y 249d,159 (101-4-54 64.78%),63 (0.40),←,
29,"Moorcroft, Gary",24y 90d,58 (41-0-17 70.69%),70 (1.21),←,
9,"Ramanauskas, Adam",19y 239d,20 (19-0-1 95.00%),11 (0.55),←,
43,"Rioli, Dean",22y 56d,20 (17-0-3 85.00%),33 (1.65),←,
7,"Solomon, Dean",20y 188d,45 (34-0-11 75.56%),12 (0.27),←,
6,"Wellman, Sean",25y 299d,129 (75-2-52 58.91%),18 (0.14),95 (62-1-32 65.79%),9 (0.09)
Totals,Totals,25y 15d,2200 (1461-25-714 66.41%),2059 (0.94),,
C,"Sheedy, Kevin",52y 204d,466 (301-5-160 65.13%),,←,
