Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",22y 278d,50 (30-0-20 60.00%),12 (0.24),←,
27,"Ball, Jason",32y 279d,189 (115-0-74 60.85%),159 (0.84),86 (52-0-34 60.47%),45 (0.52)
21,"Barry, Leo",28y 100d,167 (96-0-71 57.49%),50 (0.30),←,
6,"Bolton, Craig",25y 88d,99 (61-0-38 61.62%),17 (0.17),70 (44-0-26 62.86%),7 (0.10)
24,"Bolton, Jude",25y 165d,135 (72-1-62 53.70%),69 (0.51),←,
32,"Buchanan, Amon",22y 321d,44 (26-0-18 59.09%),19 (0.43),←,
28,"Crouch, Jared",27y 175d,178 (96-1-81 54.21%),42 (0.24),←,
2,"Davis, Nick",25y 150d,126 (63-0-63 50.00%),168 (1.33),55 (33-0-22 60.00%),83 (1.51)
26,"Dempster, Sean",21y 219d,18 (13-0-5 72.22%),,←,
12,"Fosdike, Nic",25y 182d,112 (58-1-53 52.23%),53 (0.47),←,
37,"Goodes, Adam",25y 231d,157 (84-1-72 53.82%),165 (1.05),←,
1,"Hall, Barry",28y 200d,175 (84-2-89 48.57%),409 (2.34),87 (50-1-36 58.05%),265 (3.05)
16,"Jolly, Darren",23y 294d,68 (34-0-34 50.00%),20 (0.29),20 (14-0-6 70.00%),9 (0.45)
17,"Kennelly, Tadhg",24y 57d,97 (58-0-39 59.79%),26 (0.27),←,
31,"Kirk, Brett",28y 306d,119 (66-1-52 55.88%),51 (0.43),←,
4,"Mathews, Ben",26y 271d,155 (85-1-69 55.16%),31 (0.20),←,
5,"OKeefe, Ryan",24y 215d,89 (52-0-37 58.43%),96 (1.08),←,
19,"OLoughlin, Michael",28y 188d,218 (124-2-92 57.34%),366 (1.68),←,
30,"Roberts-Thomson, Lewis",21y 353d,44 (29-0-15 65.91%),5 (0.11),←,
13,"Schneider, Adam",21y 107d,48 (29-0-19 60.42%),45 (0.94),←,
38,"Vogels, Luke",22y 81d,10 (8-0-2 80.00%),7 (0.70),←,
10,"Williams, Paul",32y 146d,290 (138-3-149 48.10%),301 (1.04),101 (57-1-43 56.93%),78 (0.77)
Totals,Totals,25y 267d,2588 (1421-13-1154 54.91%),2111 (0.82),,
C,"Roos, Paul",42y 61d,80 (50-0-30 62.50%),,←,
