Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bourke, David",2,,4,6,,,,1.0,1.0,2.0,1.0,3.0,1.0,,,5.0,2.0,,,2.0,,,
11,"Bowden, Joel",13,6,8,21,2,1.0,,,,7.0,1.0,2.0,,1.0,,6.0,15.0,,3.0,1.0,3.0,,
17,"Broderick, Paul",6,2,6,12,,,,,1.0,3.0,5.0,,1.0,,,8.0,5.0,,,,1.0,,
15,"Cameron, Leon",13,4,2,15,1,,,,4.0,4.0,3.0,2.0,2.0,,,4.0,10.0,,,4.0,,,
9,"Campbell, Wayne",12,5,11,23,1,,,3.0,,1.0,7.0,3.0,5.0,,,15.0,11.0,2.0,,,1.0,,
6,"Chaffey, Mark",9,1,5,14,,,,2.0,2.0,1.0,,1.0,,1.0,,5.0,9.0,,,3.0,,,
10,"Daffy, Nick",15,4,2,17,,1.0,,2.0,2.0,4.0,1.0,,,,,6.0,11.0,1.0,,1.0,,,
2,"Gaspar, Darren",8,7,8,16,,,,1.0,2.0,2.0,1.0,2.0,,1.0,,3.0,13.0,,,,,,
20,"Hall, Ray",5,2,7,12,,,3.0,2.0,2.0,,1.0,5.0,1.0,1.0,,6.0,7.0,,,2.0,,,
16,"Holland, Ben",14,9,4,18,,1.0,4.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,,9.0,9.0,3.0,,1.0,,,
39,"Kellaway, Andrew",11,6,6,17,,,,1.0,2.0,1.0,1.0,3.0,2.0,,,8.0,9.0,2.0,,2.0,,,
21,"King, Clinton",13,3,12,25,,,,5.0,1.0,2.0,5.0,3.0,,1.0,,9.0,17.0,,,2.0,,,
33,"Knights, Matthew",9,4,6,15,1,1.0,,1.0,1.0,5.0,2.0,,,,,6.0,9.0,1.0,1.0,1.0,,,
34,"Mills, Andrew",2,1,,2,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,,,,
5,"Ottens, Brad",9,8,7,16,2,,13.0,2.0,1.0,4.0,4.0,3.0,,3.0,,10.0,8.0,2.0,4.0,1.0,,,
8,"Pettifer, Kayne",6,4,1,7,,3.0,,1.0,,2.0,,,1.0,,,3.0,4.0,1.0,2.0,,,,
12,"Richardson, Matthew",7,6,3,10,1,2.0,,,,4.0,1.0,1.0,,,,5.0,5.0,1.0,3.0,3.0,1.0,,
4,"Rogers, Matthew",8,6,2,10,2,,,1.0,2.0,2.0,,2.0,,,,3.0,7.0,2.0,2.0,1.0,,,
19,"Sziller, Steven",4,1,1,5,,,,2.0,1.0,1.0,,,2.0,,,5.0,,1.0,,1.0,,,
32,"Tivendale, Greg",9,3,4,13,,1.0,1.0,4.0,1.0,3.0,1.0,3.0,,2.0,,2.0,11.0,,,1.0,1.0,,
29,"Torney, Jason",4,1,5,9,,,,,1.0,,1.0,,3.0,,,6.0,2.0,,,1.0,,,
41,"Vardy, Royce",6,2,3,9,,,,,3.0,,1.0,,3.0,,,5.0,3.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,85,107,292,10,11.0,21.0,30.0,28.0,51.0,40.0,35.0,23.0,12.0,,129.0,169.0,16.0,16.0,27.0,7.0,,
Opposition,Opposition,203,93,114,317,20,9.0,34.0,55.0,38.0,53.0,35.0,22.0,12.0,23.0,6.0,105.0,197.0,13.0,15.0,28.0,19.0,,
