Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",8,9,2,10,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,
14,"Calthorpe, David",11,2,3,14,,,,1.0,,,,,1.0,3.0,,,,,,,,,
7,"Daniher, Chris",2,2,4,6,,,,,,,,,,1.0,,,,,,,,,
20,"Darcy, Tim",3,3,1,4,,,,1.0,,,,,,2.0,,,,,,,,,
38,"Denham, Sean",9,1,2,11,,,,3.0,,,,,,1.0,,,,,,,,,
31,"Fletcher, Dustin",16,4,5,21,1.0,,,1.0,,,,,4.0,,,,,,,,,,
29,"Grenvold, David",8,3,3,11,,,,,,,,,1.0,,,,,,,,,,
39,"Hardwick, Damien",12,4,8,20,,,,1.0,,,,,,1.0,,,,,,,,,
1,"Harvey, Mark",17,5,5,22,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
5,"Hird, James",14,8,7,21,3.0,3.0,1.0,,,,,,,,,,,,,,,,
13,"Long, Michael",15,7,5,20,3.0,1.0,,,,,,,5.0,,,,,,,,,,
2,"Mercuri, Mark",6,6,8,14,,,,1.0,,,,,1.0,,,,,,,,,,
24,"Misiti, Joe",15,5,3,18,1.0,,,,,,,,1.0,2.0,,,,,,,,,
43,"Morgan, Danny",3,1,7,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
10,"ODonnell, Gary",17,5,9,26,,1.0,,,,,,,,,1.0,,,,,,,,
3,"Salmon, Paul",5,5,1,6,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
19,"Somerville, Peter",5,2,2,7,,,10.0,2.0,,,,,3.0,1.0,,,,,,,,,
12,"Symons, Michael",11,8,8,19,,2.0,,1.0,,,,,,3.0,,,,,,,,,
26,"Thompson, Mark",12,4,7,19,,1.0,,1.0,,,,,,,,,,,,,,,
4,"Wanganeen, Gavin",11,2,4,15,,1.0,,2.0,,,,,,,,,,,,,,,
35,"Young, Barry",8,5,10,18,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,
Totals,Totals,208,91,104,312,12.0,12.0,15.0,20.0,,,,,20.0,19.0,1.0,,,,,,,,
Opposition,Opposition,218,85,124,342,17.0,14.0,22.0,27.0,,,,,19.0,20.0,5.0,,,,,,,,
