Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",20y 332d,11 (5-0-6 45.45%),22 (2.00),←,
7,"Allan, Ben",26y 316d,119 (70-0-49 58.82%),87 (0.73),21 (8-0-13 38.10%),15 (0.71)
44,"Bandy, Daniel",19y 282d,3 (2-0-1 66.67%),6 (2.00),←,
33,"Burrows, Craig",22y 250d,18 (8-0-10 44.44%),23 (1.28),←,
24,"Burton, Matthew",25y 100d,16 (8-0-8 50.00%),6 (0.38),←,
13,"Chisholm, Scott",22y 91d,14 (7-0-7 50.00%),4 (0.29),←,
30,"Delaney, Tony",19y 243d,25 (10-1-14 42.00%),17 (0.68),10 (5-0-5 50.00%),8 (0.80)
19,"Dhurrkay, Gary",21y 176d,13 (5-0-8 38.46%),20 (1.54),←,
11,"Kickett, Dale",27y 115d,65 (31-0-34 47.69%),40 (0.62),19 (8-0-11 42.11%),
36,"Leach, Quenton",23y 7d,18 (7-0-11 38.89%),6 (0.33),←,
48,"Madigan, Greg",25y 215d,57 (33-0-24 57.89%),5 (0.09),17 (6-0-11 35.29%),1 (0.06)
9,"Mann, Peter",24y 354d,60 (26-0-34 43.33%),44 (0.73),21 (8-0-13 38.10%),32 (1.52)
43,"McGovern, Andrew",27y 142d,36 (10-1-25 29.17%),8 (0.22),16 (6-0-10 37.50%),1 (0.06)
8,"McManus, Shaun",19y 199d,17 (6-0-11 35.29%),12 (0.71),←,
47,"Merillo, Jamie",22y 273d,10 (3-0-7 30.00%),2 (0.20),←,
49,"Miller, Peter",26y 143d,15 (7-0-8 46.67%),15 (1.00),←,
10,"OReilly, Stephen",22y 291d,55 (27-0-28 49.09%),8 (0.15),19 (6-0-13 31.58%),3 (0.16)
23,"Parker, Shane",22y 190d,10 (5-0-5 50.00%),,←,
5,"Ridley, Todd",26y 197d,42 (22-0-20 52.38%),35 (0.83),17 (7-0-10 41.18%),14 (0.82)
31,"Wardell-Johnson, Leigh",25y 163d,11 (5-0-6 45.45%),10 (0.91),←,
2,"Watters, Scott",26y 214d,99 (41-2-56 42.42%),30 (0.30),16 (6-0-10 37.50%),6 (0.38)
Totals,Totals,23y 291d,714 (338-4-372 47.34%),400 (0.56),,
C,"Neesham, Gerard",40y 259d,21 (8-0-13 38.10%),,←,
