Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Batchelor, Jake",19y 76d,5 (1-1-3 30.00%),,←,
30,"Conca, Reece",18y 261d,6 (2-1-3 41.67%),,←,
9,"Cotchin, Trent",21y 23d,48 (20-1-27 42.71%),19 (0.40),←,
3,"Deledio, Brett",24y 12d,134 (48-4-82 37.31%),92 (0.69),←,
10,"Edwards, Shane",22y 187d,75 (21-4-50 30.67%),37 (0.49),←,
41,"Foley, Nathan",25y 234d,94 (30-3-61 33.51%),22 (0.23),←,
25,"Graham, Angus",24y 14d,39 (11-2-26 30.77%),13 (0.33),←,
6,"Grigg, Shaun",23y 11d,49 (20-1-28 41.84%),12 (0.24),6 (2-1-3 41.67%),2 (0.33)
48,"Grimes, Dylan",19y 288d,5 (2-0-3 40.00%),,←,
14,"Houli, Bachar",22y 353d,32 (12-2-18 40.63%),9 (0.28),6 (2-1-3 41.67%),
28,"King, Jake",27y 35d,61 (16-4-41 29.51%),32 (0.52),←,
4,"Martin, Dustin",19y 308d,27 (8-1-18 31.48%),21 (0.78),←,
16,"McGuane, Luke",24y 77d,74 (22-3-49 31.76%),4 (0.05),←,
13,"Miller, Brad",27y 298d,136 (46-2-88 34.56%),91 (0.67),3 (2-0-1 66.67%),2 (0.67)
26,"Nahas, Robin",23y 171d,39 (9-2-28 25.64%),37 (0.95),←,
22,"Nason, Ben",21y 331d,21 (8-0-13 38.10%),16 (0.76),←,
17,"Newman, Chris",28y 347d,181 (58-4-119 33.15%),25 (0.14),←,
18,"Rance, Alex",21y 203d,28 (4-1-23 16.07%),7 (0.25),←,
8,"Riewoldt, Jack",22y 181d,74 (24-3-47 34.46%),156 (2.11),←,
21,"Tuck, Shane",29y 127d,132 (46-3-83 35.98%),57 (0.43),←,
29,"Vickery, Ty",20y 334d,29 (9-2-18 34.48%),15 (0.52),←,
35,"White, Matt",24y 15d,76 (28-4-44 39.47%),38 (0.50),←,
Totals,Totals,23y 110d,1365 (445-48-872 32.60%),703 (0.52),,
C,"Hardwick, Damien",38y 255d,28 (8-1-19 30.36%),,←,
