Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,5.0,1.0,9,1.0,1.0,,2.0,,4.0,,1.0,1.0,1.0,,3,6,,,,1.0,,87.0
15,"Anderson, Noah",7,2.0,10.0,17,,,,3.0,2.0,,1.0,4.0,1.0,1.0,,3,15,,,,,,70.0
10,"Ballard, Charlie",13,7.0,2.0,15,,,,,6.0,1.0,,6.0,2.0,1.0,,8,6,3.0,,5.0,,,90.0
3,"Bowes, Jack",10,6.0,9.0,19,,,,1.0,3.0,2.0,,4.0,,,,5,12,1.0,,3.0,,,84.0
35,"Budarick, Connor",8,5.0,5.0,13,,,,,2.0,1.0,,2.0,1.0,1.0,,2,12,,,1.0,,1.0,83.0
25,"Collins, Sam",8,7.0,7.0,15,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,8,8,1.0,,6.0,,,100.0
12,"Day, Sam",4,2.0,3.0,7,,,2.0,1.0,,3.0,,3.0,,2.0,,4,3,1.0,,4.0,,,66.0
4,"Ellis, Brandon",13,3.0,3.0,16,2.0,,,2.0,,1.0,2.0,6.0,1.0,,,5,12,,,1.0,1.0,,86.0
8,"Fiorini, Brayden",5,3.0,4.0,9,1.0,,,,2.0,1.0,,2.0,,,,1,8,,,,,,71.0
21,"Greenwood, Hugh",9,4.0,9.0,18,,1.0,,12.0,1.0,2.0,3.0,5.0,,1.0,,11,8,1.0,,2.0,,1.0,86.0
1,"Hanley, Pearce",6,5.0,5.0,11,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,5,6,1.0,,1.0,,,78.0
5,"Harbrow, Jarrod",5,3.0,5.0,10,,,,3.0,2.0,,,2.0,,1.0,,2,8,,,1.0,,,86.0
39,"Holman, Nick",3,3.0,6.0,9,,,,4.0,,1.0,,1.0,,,,3,6,,,,,,76.0
34,"King, Ben",7,6.0,,7,1.0,2.0,,,,1.0,,,,,,2,5,1.0,2.0,3.0,,,94.0
13,"Lukosius, Jack",14,1.0,4.0,18,,,,1.0,5.0,2.0,,1.0,2.0,,,4,11,,,1.0,,,80.0
44,"Macpherson, Darcy",2,,2.0,4,,,,4.0,,,,,1.0,,,2,3,,,1.0,,,70.0
11,"Miller, Touk",10,4.0,13.0,23,,1.0,,5.0,3.0,2.0,3.0,,2.0,,,11,12,,,1.0,,,77.0
22,"Rankine, Izak",8,1.0,4.0,12,3.0,3.0,,3.0,,2.0,2.0,3.0,3.0,2.0,1.0,8,4,,1.0,2.0,1.0,1.0,86.0
6,"Sexton, Alex",7,2.0,2.0,9,,,,1.0,,2.0,,,,,,1,7,,,4.0,,2.0,89.0
24,"Swallow, David",10,3.0,7.0,17,,,,5.0,1.0,4.0,4.0,2.0,,1.0,,6,11,,,1.0,,,76.0
14,"Weller, Lachie",8,2.0,7.0,15,1.0,,,1.0,1.0,3.0,4.0,3.0,1.0,1.0,,5,9,,,2.0,,,80.0
28,"Witts, Jarrod",3,1.0,5.0,8,,1.0,18.0,5.0,,1.0,1.0,2.0,1.0,1.0,,4,4,,1.0,2.0,,,84.0
Totals,Totals,168,75.0,113.0,281,9.0,9.0,20.0,56.0,34.0,35.0,21.0,50.0,17.0,15.0,1.0,103,176,9.0,4.0,41.0,3.0,5.0,
Opposition,Opposition,172,67.0,107.0,279,12.0,8.0,30.0,39.0,26.0,48.0,31.0,51.0,15.0,17.0,5.0,127,146,13.0,12.0,35.0,3.0,8.0,
