Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 209d,8 (5-0-3 62.50%),17 (2.13),←,
16,"Brown, Nathan",19y 242d,20 (11-0-9 55.00%),3 (0.15),←,
40,"Bryan, Chris",26y 162d,41 (17-1-23 42.68%),19 (0.46),25 (14-0-11 56.00%),10 (0.40)
17,"Burns, Scott",33y 236d,263 (120-1-142 45.82%),149 (0.57),←,
18,"Clarke, Martin",20y 276d,30 (17-0-13 56.67%),8 (0.27),←,
32,"Cloke, Travis",21y 163d,74 (40-0-34 54.05%),86 (1.16),←,
29,"Cook, Ryan",20y 181d,8 (6-0-2 75.00%),1 (0.13),←,
1,"Davis, Leon",27y 59d,157 (77-0-80 49.04%),197 (1.25),←,
31,"Dawes, Chris",20y 91d,2 (2-0-0 100.00%),2 (1.00),←,
25,"Fraser, Josh",26y 223d,170 (91-0-79 53.53%),141 (0.83),←,
38,"Goldsack, Tyson",21y 85d,29 (15-0-14 51.72%),1 (0.03),←,
24,"Lockyer, Tarkyn",28y 290d,187 (90-0-97 48.13%),108 (0.58),←,
8,"Lumumba, Heritier",21y 274d,56 (32-0-24 57.14%),3 (0.05),←,
5,"Maxwell, Nick",25y 73d,91 (49-0-42 53.85%),21 (0.23),←,
27,"McCarthy, John",18y 270d,2 (2-0-0 100.00%),1 (0.50),←,
7,"Medhurst, Paul",26y 248d,136 (71-0-65 52.21%),237 (1.74),37 (21-0-16 56.76%),71 (1.92)
11,"OBree, Shane",29y 153d,211 (105-0-106 49.76%),79 (0.37),192 (96-0-96 50.00%),76 (0.40)
10,"Pendlebury, Scott",20y 221d,51 (28-0-23 54.90%),34 (0.67),←,
36,"Swan, Dane",24y 172d,96 (50-0-46 52.08%),55 (0.57),←,
13,"Thomas, Dale",21y 55d,61 (35-0-26 57.38%),51 (0.84),←,
34,"Toovey, Alan",21y 145d,16 (9-0-7 56.25%),4 (0.25),←,
14,"Wakelin, Shane",34y 3d,250 (122-2-126 49.20%),20 (0.08),156 (81-0-75 51.92%),1 (0.01)
Totals,Totals,24y 41d,1959 (994-4-961 50.74%),1237 (0.63),,
C,"Malthouse, Mick",54y 364d,584 (326-4-254 56.16%),,206 (103-0-103 50.00%),
