Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",31y 340d,198 (116-2-80 59.09%),82 (0.41),←,
8,"Bond, Troy",20y 256d,1 (0-0-1 0.00%),3 (3.00),←,
21,"Bradley, Craig",30y 155d,181 (107-2-72 59.67%),139 (0.77),←,
20,"Brown, Fraser",23y 221d,67 (34-1-32 51.49%),36 (0.54),←,
39,"Christou, Ang",22y 70d,25 (16-1-8 66.00%),7 (0.28),←,
18,"Cook, James",20y 79d,1 (0-0-1 0.00%),1 (1.00),←,
35,"Dean, Peter",29y 18d,164 (100-1-63 61.28%),22 (0.13),←,
12,"Gleeson, Adrian",26y 331d,144 (87-2-55 61.11%),141 (0.98),←,
13,"Hanna, Mil",27y 356d,129 (68-2-59 53.49%),49 (0.38),←,
17,"Heaver, Brent",22y 285d,38 (25-1-12 67.11%),69 (1.82),26 (16-1-9 63.46%),57 (2.19)
33,"Hogg, Matthew",25y 96d,96 (47-3-46 50.52%),15 (0.16),37 (23-1-13 63.51%),11 (0.30)
43,"Koutoufides, Anthony",21y 68d,15 (6-1-8 43.33%),3 (0.20),←,
44,"Madden, Justin",32y 300d,263 (160-2-101 61.22%),163 (0.62),218 (130-2-86 60.09%),143 (0.66)
30,"McCormack, Paul",24y 15d,13 (9-0-4 69.23%),2 (0.15),←,
10,"Mitchell, Barry",28y 110d,184 (78-2-104 42.93%),222 (1.21),1 (0-0-1 0.00%),
3,"Oliver, Stephen",23y 72d,9 (7-0-2 77.78%),5 (0.56),←,
27,"OSullivan, Luke",25y 364d,39 (19-0-20 48.72%),38 (0.97),←,
7,"Ratten, Brett",22y 259d,62 (34-0-28 54.84%),8 (0.13),←,
14,"Sexton, Michael",23y 22d,59 (32-1-26 55.08%),5 (0.08),←,
1,"Silvagni, Stephen",26y 300d,141 (88-1-52 62.77%),111 (0.79),←,
2,"Williams, Greg",30y 178d,181 (101-1-79 56.08%),151 (0.83),40 (25-1-14 63.75%),23 (0.57)
Totals,Totals,25y 255d,2010 (1134-23-853 56.42%),1272 (0.63),,
C,"Parkin, David",51y 196d,351 (203-2-146 58.12%),,188 (116-2-70 62.23%),
