Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",21y 208d,36 (24-1-11 68.06%),5 (0.14),←,
21,"Akermanis, Jason",32y 68d,297 (178-6-113 60.94%),384 (1.29),49 (27-2-20 57.14%),77 (1.57)
5,"Boyd, Matthew",26y 249d,121 (57-2-62 47.93%),39 (0.32),←,
17,"Cooney, Adam",23y 215d,116 (57-2-57 50.00%),115 (0.99),←,
4,"Cross, Daniel",26y 34d,116 (54-3-59 47.84%),20 (0.17),←,
10,"Eagleton, Nathan",30y 174d,242 (111-5-126 46.90%),203 (0.84),186 (85-3-98 46.51%),158 (0.85)
3,"Everitt, Andrejs",20y 51d,19 (10-1-8 55.26%),4 (0.21),←,
13,"Giansiracusa, Daniel",27y 53d,156 (67-4-85 44.23%),158 (1.01),←,
9,"Gilbee, Lindsay",27y 299d,146 (69-2-75 47.95%),84 (0.58),←,
16,"Griffen, Ryan",22y 280d,81 (46-1-34 57.41%),41 (0.51),←,
8,"Hahn, Mitch",27y 358d,143 (65-2-76 46.15%),118 (0.83),←,
40,"Harbrow, Jarrod",20y 289d,29 (14-1-14 50.00%),19 (0.66),←,
25,"Hargrave, Ryan",27y 281d,147 (66-4-77 46.26%),34 (0.23),←,
7,"Higgins, Shaun",21y 60d,38 (20-1-17 53.95%),43 (1.13),←,
20,"Hill, Josh",20y 104d,25 (15-1-9 62.00%),25 (1.00),←,
15,"Hudson, Ben",30y 68d,84 (51-1-32 61.31%),8 (0.10),29 (19-1-9 67.24%),2 (0.07)
6,"Johnson, Brad",32y 289d,330 (156-7-167 48.33%),522 (1.58),←,
36,"Lake, Brian",27y 65d,128 (57-2-69 45.31%),14 (0.11),←,
27,"Minson, Will",24y 22d,72 (41-1-30 57.64%),36 (0.50),←,
38,"Morris, Dale",26y 125d,93 (52-2-39 56.99%),2 (0.02),←,
2,"Murphy, Robert",26y 328d,153 (63-4-86 42.48%),128 (0.84),←,
42,"Picken, Liam",22y 275d,5 (2-0-3 40.00%),1 (0.20),←,
Totals,Totals,25y 277d,2577 (1275-53-1249 49.48%),2003 (0.78),,
C,"Eade, Rodney",51y 29d,251 (134-4-113 54.18%),,99 (53-2-44 54.55%),
