West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",25y 96d,84 (40-0-44 47.62%),121 (1.44),←,
37,"Barrass, Tom",28y 259d,145 (69-1-75 47.93%),1 (0.01),←,
10,"Brockman, Tyler",21y 214d,33 (11-2-20 36.36%),23 (0.70),7 (2-0-5 28.57%),
18,"Chesser, Campbell",21y 57d,28 (6-0-22 21.43%),5 (0.18),←,
28,"Cole, Tom",27y 26d,104 (55-0-49 52.88%),4 (0.04),←,
15,"Cripps, Jamie",32y 61d,242 (124-1-117 51.45%),302 (1.25),226 (116-1-109 51.55%),286 (1.27)
27,"Darling, Jack",32y 10d,291 (155-1-135 53.44%),527 (1.81),←,
14,"Duggan, Liam",27y 195d,172 (82-0-90 47.67%),14 (0.08),←,
25,"Flynn, Matt",26y 284d,36 (10-1-25 29.17%),11 (0.31),3 (0-0-3 0.00%),1 (0.33)
7,"Ginbey, Reuben",19y 287d,31 (4-0-27 12.90%),2 (0.06),←,
19,"Hough, Brady",21y 110d,44 (6-0-38 13.64%),,←,
5,"Hunt, Jayden",29y 81d,148 (67-1-80 45.61%),53 (0.36),34 (6-0-28 17.65%),10 (0.29)
44,"Hutchinson, Jack",22y 226d,2 (0-0-2 0.00%),,←,
31,"Jones, Jamaine",25y 268d,62 (19-0-43 30.65%),22 (0.35),55 (14-0-41 25.45%),18 (0.33)
41,"Maric, Ryan",19y 291d,22 (5-0-17 22.73%),14 (0.64),←,
20,"McGovern, Jeremy",32y 69d,186 (103-0-83 55.38%),37 (0.20),←,
21,"Petruccelle, Jack",25y 72d,84 (30-0-54 35.71%),68 (0.81),←,
35,"Rotham, Josh",26y 119d,68 (25-0-43 36.76%),2 (0.03),←,
1,"Ryan, Liam",27y 265d,97 (46-0-51 47.42%),130 (1.34),←,
2,"Waterman, Jake",26y 48d,96 (40-0-56 41.67%),115 (1.20),←,
32,"Williams, Bailey",24y 67d,63 (13-0-50 20.63%),18 (0.29),←,
23,"Witherden, Alex",25y 287d,114 (38-0-76 33.33%),8 (0.07),55 (12-0-43 21.82%),3 (0.05)
6,"Yeo, Elliot",30y 266d,204 (111-1-92 54.66%),82 (0.40),177 (100-1-76 56.78%),81 (0.46)
Totals,Totals,26y 16d,2356 (1059-8-1289 44.95%),1559 (0.66),,
C,"Simpson, Adam",48y 128d,240 (122-1-117 51.04%),,←,
