Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",17,3,2,19,,,,1.0,7.0,2.0,1.0,3.0,,1.0,,4.0,11.0,,,1.0,,,83.0
22 ↑,"Breust, Luke",2,2,3,5,2,,,,,,,,,,,,4.0,,2.0,,,,42.0
18,"Chol, Mabior",9,6,1,10,2,1.0,,2.0,,3.0,,5.0,,4.0,,5.0,5.0,3.0,3.0,2.0,,,81.0
16,"DAmbrosio, Massimo",12,6,11,23,,1.0,,,3.0,1.0,3.0,1.0,1.0,1.0,,9.0,13.0,,,1.0,,,82.0
12,"Day, Will",10,6,16,26,,,,10.0,5.0,3.0,4.0,6.0,1.0,4.0,,12.0,16.0,,,5.0,1.0,,82.0
35,"Dear, Calsher",5,5,3,8,1,1.0,,6.0,,1.0,,1.0,1.0,,,6.0,2.0,3.0,3.0,1.0,,,72.0
8,"Frost, Sam",4,3,5,9,,,,1.0,,,,3.0,1.0,1.0,,3.0,6.0,,,4.0,,,100.0
33,"Ginnivan, Jack",11,3,5,16,,1.0,,3.0,1.0,4.0,1.0,4.0,2.0,1.0,,2.0,15.0,,1.0,,,1.0,82.0
19,"Gunston, Jack",7,6,,7,3,,,,,2.0,,,,,,,6.0,,2.0,,,1.0,84.0
15,"Hardwick, Blake",7,4,1,8,,1.0,,1.0,1.0,2.0,,2.0,,1.0,,1.0,8.0,,2.0,5.0,,1.0,92.0
4,"Impey, Jarman",14,7,2,16,,,,2.0,3.0,2.0,2.0,2.0,3.0,,,4.0,14.0,,,3.0,,,85.0
9,"Jiath, Changkuoth",6,3,4,10,1,1.0,,2.0,,2.0,1.0,,2.0,,,4.0,6.0,,1.0,1.0,,,71.0
31,"Macdonald, Connor",12,3,7,19,2,1.0,,1.0,1.0,3.0,2.0,3.0,,1.0,,7.0,11.0,,,,,1.0,91.0
28,"Mackenzie, Cam",8,2,6,14,,,,2.0,1.0,5.0,1.0,1.0,,,,1.0,13.0,,,1.0,,,74.0
40,"Mitchell, Seamus",3,3,1,4,,,,2.0,,,,1.0,,,,,4.0,,,,,,68.0
13,"Moore, Dylan",11,2,8,19,,2.0,,5.0,1.0,3.0,4.0,,6.0,,,11.0,10.0,,,3.0,,1.0,87.0
11,"Nash, Conor",11,2,9,20,,,1.0,7.0,,3.0,6.0,5.0,1.0,3.0,,8.0,11.0,,,2.0,,,69.0
3,"Newcombe, Jai",5,5,13,18,,,,6.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,12.0,1.0,,1.0,,,80.0
7 ↓,"Reeves, Ned",1,2,4,5,,,17.0,,,,1.0,3.0,,2.0,,3.0,2.0,1.0,,1.0,,,38.0
14,"Scrimshaw, Jack",11,2,6,17,,,,1.0,5.0,,,2.0,2.0,1.0,,9.0,6.0,,,4.0,1.0,,86.0
6,"Sicily, James",14,6,8,22,,1.0,,1.0,5.0,5.0,,3.0,1.0,1.0,,6.0,13.0,1.0,,4.0,,,91.0
23,"Weddle, Josh",9,5,8,17,1,1.0,5.0,5.0,1.0,3.0,1.0,1.0,,,,5.0,11.0,1.0,1.0,5.0,,,89.0
5,"Worpel, James",11,2,9,20,,,,8.0,2.0,4.0,5.0,4.0,,2.0,3.0,12.0,9.0,,,,,1.0,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,88,132,332,12,13.0,23.0,66.0,37.0,52.0,34.0,51.0,24.0,24.0,4.0,119.0,208.0,10.0,15.0,44.0,2.0,6.0,
Opposition,Opposition,194,85,154,348,12,7.0,47.0,57.0,37.0,49.0,40.0,70.0,24.0,24.0,2.0,138.0,209.0,10.0,9.0,41.0,3.0,8.0,
