Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",20y 69d,11 (9-0-2 81.82%),5 (0.45),←,
8,"Bond, Troy",21y 296d,23 (15-0-8 65.22%),26 (1.13),←,
21,"Bradley, Craig",31y 195d,207 (127-2-78 61.84%),159 (0.77),←,
20,"Brown, Fraser",24y 261d,92 (52-1-39 57.07%),58 (0.63),←,
16,"Camporeale, Scott",19y 268d,6 (6-0-0 100.00%),3 (0.50),←,
39,"Christou, Ang",23y 110d,54 (37-1-16 69.44%),12 (0.22),←,
6,"Clape, Matt",25y 343d,35 (27-0-8 77.14%),25 (0.71),6 (6-0-0 100.00%),11 (1.83)
35,"Dean, Peter",30y 58d,191 (120-1-70 63.09%),27 (0.14),←,
12,"Gleeson, Adrian",28y 6d,169 (105-2-62 62.72%),170 (1.01),←,
13,"Hanna, Mil",29y 31d,157 (89-2-66 57.32%),66 (0.42),←,
4,"Kernahan, Stephen",31y 247d,204 (125-2-77 61.76%),616 (3.02),←,
43,"Koutoufides, Anthony",22y 108d,42 (25-1-16 60.71%),12 (0.29),←,
44,"Madden, Justin",33y 340d,292 (181-2-109 62.33%),182 (0.62),247 (151-2-94 61.54%),162 (0.66)
5,"McKay, Andrew",24y 296d,52 (36-1-15 70.19%),11 (0.21),←,
19,"Pearce, Brad",23y 263d,10 (8-0-2 80.00%),8 (0.80),8 (8-0-0 100.00%),7 (0.88)
7,"Ratten, Brett",23y 299d,78 (45-0-33 57.69%),17 (0.22),←,
14,"Sexton, Michael",24y 62d,88 (53-1-34 60.80%),6 (0.07),←,
1,"Silvagni, Stephen",27y 340d,170 (109-1-60 64.41%),117 (0.69),←,
11,"Spalding, Earl",30y 56d,176 (116-1-59 66.19%),125 (0.71),67 (46-1-20 69.40%),62 (0.93)
32,"Whitehead, Adrian",19y 254d,14 (12-0-2 85.71%),,←,
2,"Williams, Greg",31y 218d,207 (120-1-86 58.21%),171 (0.83),66 (44-1-21 67.42%),43 (0.65)
Totals,Totals,26y 40d,2278 (1417-19-842 62.20%),1816 (0.80),,
C,"Parkin, David",52y 236d,380 (224-2-154 59.21%),,217 (137-2-78 63.59%),
