Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",9,3.0,2.0,11,1.0,,,2.0,,,,,,1.0,,,,,,,,,
21,"Bradley, Craig",15,2.0,8.0,23,1.0,2.0,,,,,,,,2.0,,,,,,,,,
20,"Brown, Fraser",9,,8.0,17,1.0,,,2.0,,,,,,3.0,,,,,,,,,
35,"Dean, Peter",4,,2.0,6,1.0,1.0,,,,,,,,1.0,,,,,,,,,
6,"Dorotich, Jon",6,4.0,6.0,12,,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,
12,"Gleeson, Adrian",9,1.0,2.0,11,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Hanna, Mil",7,1.0,2.0,9,,,,,,,,,2.0,,,,,,,,,,
17,"Heaver, Brent",13,2.0,8.0,21,5.0,1.0,,1.0,,,,,4.0,2.0,,,,,,,,,
33,"Hogg, Matthew",8,2.0,7.0,15,1.0,,,1.0,,,,,4.0,,,,,,,,,,
4,"Kernahan, Stephen",14,7.0,3.0,17,,2.0,3.0,2.0,,,,,3.0,1.0,,,,,,,,,
43,"Koutoufides, Anthony",7,2.0,4.0,11,,,,,,,,,2.0,,,,,,,,,,
44,"Madden, Justin",9,2.0,9.0,18,,,17.0,3.0,,,,,3.0,4.0,,,,,,,,,
5,"McKay, Andrew",10,1.0,9.0,19,1.0,,,4.0,,,,,1.0,1.0,,,,,,,,,
7,"Ratten, Brett",9,2.0,3.0,12,,,,,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",9,4.0,4.0,13,,,,3.0,,,,,,3.0,,,,,,,,,
9,"Sholl, Brett",4,3.0,5.0,9,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
1,"Silvagni, Stephen",11,8.0,5.0,16,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,
11,"Spalding, Earl",3,1.0,,3,1.0,,,,,,,,1.0,1.0,,,,,,,,,
38,"Welsh, Rohan",10,5.0,3.0,13,1.0,,,,,,,,,3.0,,,,,,,,,
2,"Williams, Greg",13,2.0,12.0,25,,,,,,,,,1.0,,,,,,,,,,
Totals,Totals,179,52.0,102.0,281,15.0,11.0,21.0,23.0,,,,,25.0,27.0,,,,,,,,,
Opposition,Opposition,215,63.0,103.0,318,21.0,11.0,15.0,36.0,,,,,27.0,25.0,6.0,,,,,,,,
