St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",6,5,2,8,,,12.0,,,2.0,1.0,3.0,1.0,1.0,,4.0,4.0,1.0,2.0,1.0,,,79.0
10,"Baker, Steven",9,5,5,14,,,,1.0,3.0,1.0,1.0,3.0,,1.0,,3.0,11.0,1.0,,2.0,3.0,,100.0
14,"Ball, Luke",4,2,8,12,,,,6.0,2.0,,2.0,1.0,,,,7.0,5.0,1.0,,1.0,,,93.0
27,"Blake, Jason",5,1,11,16,,,15.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,,8.0,6.0,,,5.0,,,68.0
16,"Clarke, Raphael",4,1,4,8,,1.0,,3.0,,3.0,3.0,2.0,2.0,,,4.0,5.0,,,,,1.0,46.0
3,"Clarke, Xavier",8,2,8,16,,1.0,,1.0,1.0,5.0,1.0,1.0,1.0,,,7.0,9.0,,,,10.0,1.0,80.0
26,"Dal Santo, Nick",10,3,7,17,,,2.0,3.0,,3.0,4.0,,1.0,,,10.0,6.0,,,2.0,2.0,1.0,98.0
25,"Fisher, Sam",9,4,2,11,1,,,1.0,1.0,2.0,1.0,,,,,4.0,7.0,1.0,1.0,4.0,,,100.0
9,"Gehrig, Fraser",10,7,2,12,7,2.0,,1.0,,2.0,,,1.0,,3.0,5.0,6.0,3.0,5.0,,,,100.0
18,"Goddard, Brendon",7,5,7,14,1,,,4.0,,1.0,3.0,2.0,,1.0,,5.0,8.0,,1.0,1.0,,1.0,93.0
15,"Gram, Jason",5,2,,5,,1.0,,3.0,,3.0,,1.0,,,,,5.0,,,3.0,,1.0,70.0
7,"Hayes, Lenny",11,6,11,22,,,,7.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,11.0,13.0,1.0,,1.0,1.0,1.0,89.0
8,"Hudghton, Max",7,3,1,8,,,,1.0,1.0,1.0,,3.0,1.0,2.0,,3.0,6.0,,,5.0,1.0,,100.0
5,"Jones, Austinn",7,1,1,8,,,,1.0,3.0,2.0,,2.0,,,,2.0,6.0,,,3.0,2.0,,88.0
31,"Maguire, Matt",7,6,3,10,,,,,1.0,2.0,,1.0,,,,5.0,5.0,2.0,,3.0,,,92.0
30,"McGough, Mark",8,3,4,12,,1.0,,2.0,1.0,3.0,1.0,,1.0,,,3.0,9.0,,,1.0,1.0,,44.0
44,"Milne, Stephen",14,4,2,16,3,,3.0,2.0,,5.0,4.0,1.0,1.0,,1.0,7.0,9.0,,1.0,3.0,1.0,1.0,89.0
1,"Peckett, Justin",4,,5,9,,,,3.0,,2.0,,2.0,1.0,2.0,,3.0,7.0,,,2.0,3.0,,68.0
17,"Powell, Stephen",7,,4,11,,,,1.0,,,4.0,,1.0,,,5.0,4.0,,,,,,48.0
12,"Riewoldt, Nick",13,7,3,16,3,4.0,,2.0,,3.0,,4.0,3.0,,,9.0,8.0,3.0,4.0,3.0,,1.0,100.0
4,"Thompson, Andrew",6,1,5,11,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,6.0,5.0,,,3.0,,,55.0
13,"Voss, Brett",5,3,1,6,,,,2.0,2.0,1.0,,,1.0,,,3.0,2.0,1.0,,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,71,96,262,15,11.0,32.0,48.0,20.0,49.0,35.0,31.0,18.0,10.0,6.0,114.0,146.0,14.0,14.0,44.0,24.0,8.0,
Opposition,Opposition,153,73,102,255,8,10.0,36.0,45.0,36.0,29.0,27.0,36.0,10.0,18.0,,96.0,156.0,6.0,10.0,32.0,18.0,6.0,
