West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",3,1,2,5,,,,1.0,,,,,2.0,,,,,,,,,,
36,"Hart, David",5,1,2,7,1,,,,,,,,,1.0,,,,,,,,,
1,"Heady, Brett",16,9,3,19,1,,,,,,,,1.0,1.0,,,,,,,,,
16,"Hepburn, Mark",3,1,,3,,,9.0,,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",6,3,3,9,,,10.0,1.0,,,,,3.0,,,,,,,,,,
48,"Jakovich, Glen",11,7,5,16,2,1.0,13.0,1.0,,,,,2.0,4.0,,,,,,,,,
2,"Kemp, Dean",12,1,8,20,1,,,1.0,,,,,1.0,,,,,,,,,,
28,"Lewis, Chris",19,5,8,27,1,1.0,,5.0,,,,,4.0,5.0,3.0,,,,,,,,
3,"Mainwaring, Chris",15,2,8,23,,,1.0,3.0,,,,,4.0,1.0,,,,,,,,,
30,"Matera, Peter",15,,4,19,1,,,2.0,,,,,2.0,3.0,,,,,,,,,
53,"McIntosh, Ashley",1,1,2,3,,,,1.0,,,,,,2.0,,,,,,,,,
17,"McKenna, Guy",7,3,7,14,,,,2.0,,,,,3.0,1.0,,,,,,,,,
20,"Peos, Paul",9,6,7,16,2,1.0,1.0,,,,,,,,,,,,,,,,
10,"Pyke, Don",10,,3,13,,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
4,"Sumich, Peter",4,3,,4,2,1.0,,,,,,,1.0,,,,,,,,,,
7,"Turley, Craig",21,1,7,28,1,,,2.0,,,,,3.0,1.0,,,,,,,,,
39,"Waterman, Chris",13,1,2,15,,,,2.0,,,,,4.0,1.0,,,,,,,,,
13,"Watters, Scott",16,4,8,24,,,,,,,,,2.0,,,,,,,,,,
9,"Wilson, Peter",11,5,4,15,3,1.0,3.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,
24,"Worsfold, John",7,3,5,12,,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,57,88,292,15,9.0,38.0,26.0,,,,,37.0,26.0,4.0,,,,,,,,
Opposition,Opposition,179,42,111,290,11,9.0,29.0,20.0,,,,,26.0,37.0,2.0,,,,,,,,
