Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Bode, Matthew",4,,3,7,1,1.0,,1.0,,,1.0,,,,,,,,,,,,
5,"Bond, Shane",10,7,7,17,,,,3.0,7.0,1.0,2.0,2.0,1.0,,,,,,,,,,
3,"Breuer, Shayne",10,5,7,17,,,2.0,2.0,3.0,7.0,1.0,6.0,1.0,4.0,,,,,,,,,
7,"Chalmers, Brett",1,1,,1,,,,,,,,,,,,,,,,,,,
28,"Daniels, Stephen",7,4,3,10,,,1.0,1.0,4.0,,1.0,,,2.0,,,,,,,,,
37,"Dew, Stuart",7,2,5,12,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,
19,"Dickie, Donald",18,10,1,19,,1.0,,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,,,,,,,,
11,"Eagleton, Nathan",14,4,1,15,2,,,,1.0,8.0,2.0,,,1.0,,,,,,,,,
8,"Francis, Fabian",7,3,4,11,,,,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,,
10,"Francou, Josh",15,4,5,20,,2.0,,4.0,,6.0,3.0,1.0,,2.0,,,,,,,,,
39,"Heuskes, Adam",15,12,7,22,,,,2.0,10.0,1.0,,1.0,3.0,,,,,,,,,,
29,"Kingsley, Adam",13,7,7,20,2,1.0,,,,3.0,2.0,,1.0,1.0,,,,,,,,,
20,"Lade, Brendon",8,3,5,13,,,11.0,2.0,1.0,1.0,4.0,,4.0,,,,,,,,,,
22,"Lockwood, Bowen",9,9,5,14,4,2.0,2.0,1.0,,3.0,,,1.0,,,,,,,,,,
9,"Lyle, Brayden",11,3,6,17,,,,1.0,2.0,3.0,3.0,2.0,,1.0,,,,,,,,,
33,"Mead, Darren",4,3,3,7,,,,,1.0,1.0,,,,1.0,,,,,,,,,
4,"Naish, Chris",4,3,3,7,,,,1.0,,,,,1.0,,,,,,,,,,
14,"Paxman, Stephen",8,3,4,12,,,,,4.0,1.0,,,3.0,,,,,,,,,,
2,"Primus, Matthew",1,,2,3,,,9.0,,1.0,,1.0,,1.0,,,,,,,,,,
36,"Stevens, Nick",13,3,7,20,,4.0,,2.0,1.0,4.0,,1.0,2.0,1.0,,,,,,,,,
16,"Tredrea, Warren",4,5,3,7,1,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
15,"Wilson, Michael",11,1,4,15,,,,,1.0,5.0,2.0,2.0,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,92,92,286,10,16.0,26.0,24.0,42.0,54.0,25.0,17.0,20.0,18.0,,,,,,,,,
Opposition,Opposition,238,83,118,356,18,23.0,27.0,27.0,35.0,70.0,34.0,14.0,18.0,20.0,6.0,,,,,,,,
