Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",24y 331d,79 (30-1-48 38.61%),29 (0.37),4 (1-0-3 25.00%),
11,"Aish, James",24y 299d,95 (37-0-58 38.95%),23 (0.24),13 (4-0-9 30.77%),
8,"Brayshaw, Andrew",20y 299d,53 (20-0-33 37.74%),12 (0.23),←,
5,"Cerra, Adam",20y 331d,55 (21-0-34 38.18%),10 (0.18),←,
6,"Conca, Reece",28y 21d,138 (71-1-66 51.81%),25 (0.18),34 (13-0-21 38.24%),2 (0.06)
36,"Cox, Brennan",22y 20d,44 (14-0-30 31.82%),27 (0.61),←,
12,"Crowden, Mitch",21y 127d,21 (8-0-13 38.10%),9 (0.43),←,
4,"Darcy, Sean",22y 82d,38 (12-0-26 31.58%),9 (0.24),←,
44,"Duman, Taylin",22y 137d,36 (15-0-21 41.67%),1 (0.03),←,
43,"Frederick, Michael",20y 108d,7 (3-0-4 42.86%),3 (0.43),←,
7,"Fyfe, Nat",28y 350d,184 (97-1-86 52.99%),156 (0.85),←,
32,"Hill, Stephen",30y 124d,215 (109-0-106 50.70%),112 (0.52),←,
1,"Hogan, Jesse",25y 203d,87 (39-0-48 44.83%),165 (1.90),16 (7-0-9 43.75%),13 (0.81)
15,"Hughes, Ethan",25y 270d,64 (23-0-41 35.94%),4 (0.06),←,
37,"Lobb, Rory",27y 206d,103 (54-2-47 53.40%),86 (0.83),29 (12-0-17 41.38%),22 (0.76)
16,"Mundy, David",35y 44d,329 (165-1-163 50.30%),141 (0.43),←,
13,"Ryan, Luke",24y 209d,63 (23-0-40 36.51%),3 (0.05),←,
28,"Schultz, Lachie",22y 277d,21 (7-0-14 33.33%),12 (0.57),←,
22,"Serong, Caleb",19y 206d,11 (5-0-6 45.45%),2 (0.18),←,
20,"Taberner, Matthew",27y 77d,85 (38-0-47 44.71%),101 (1.19),←,
10,"Walters, Michael",29y 239d,163 (78-1-84 48.16%),270 (1.66),←,
14,"Wilson, Nathan",27y 239d,128 (60-2-66 47.66%),18 (0.14),51 (20-0-31 39.22%),2 (0.04)
Totals,Totals,25y 41d,2019 (929-9-1081 46.01%),1218 (0.60),,
C,"Longmuir, Justin",39y 225d,14 (5-0-9 35.71%),,←,
