Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Adams, Leigh",1,1,2,3,,,,3.0,,,,3.0,,3.0,,1.0,2.0,,,,,,46.0
11,"Archer, Glenn",10,4,1,11,,,,,4.0,1.0,,1.0,1.0,1.0,,3.0,7.0,1.0,,3.0,1.0,,86.0
16,"Brown, Leigh",4,2,5,9,1,,1.0,1.0,1.0,,,,1.0,,,6.0,4.0,1.0,1.0,2.0,,1.0,97.0
43,"Campbell, Matt",4,,1,5,3,,,6.0,,1.0,1.0,1.0,2.0,1.0,,5.0,,,,1.0,,1.0,82.0
27,"Edwards, Aaron",13,11,2,15,1,,,4.0,,1.0,,1.0,,1.0,,6.0,9.0,4.0,5.0,1.0,,,94.0
24,"Firrito, Michael",11,1,3,14,,,,,6.0,,,5.0,2.0,2.0,,7.0,4.0,,,7.0,2.0,,92.0
38,"Gibson, Josh",4,1,4,8,,,,1.0,5.0,,,1.0,,,,3.0,4.0,,,5.0,1.0,,88.0
6,"Grant, Shannon",18,10,4,22,4,2.0,,1.0,,8.0,1.0,2.0,1.0,1.0,3.0,7.0,13.0,3.0,2.0,,2.0,1.0,83.0
17,"Grima, Blake",3,,3,6,1,,,4.0,,1.0,2.0,1.0,1.0,1.0,,5.0,2.0,,,3.0,,,51.0
4,"Harris, Daniel",7,2,12,19,1,,,3.0,1.0,2.0,4.0,1.0,2.0,,,10.0,9.0,,,2.0,,,72.0
29,"Harvey, Brent",12,3,5,17,,,,,,4.0,2.0,2.0,,1.0,,5.0,11.0,,,1.0,6.0,2.0,94.0
21,"Jones, Corey",13,5,3,16,3,1.0,,3.0,,8.0,,4.0,3.0,2.0,,8.0,9.0,,2.0,4.0,1.0,1.0,91.0
1,"McIntosh, Hamish",12,4,1,13,,,16.0,1.0,2.0,5.0,1.0,4.0,2.0,3.0,,6.0,6.0,,,3.0,,,81.0
20,"Petrie, Drew",4,2,2,6,2,,9.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,3.0,,,2.0,,,100.0
30,"Pratt, Daniel",7,2,1,8,,,,1.0,3.0,3.0,,,,,,4.0,5.0,1.0,,3.0,,1.0,84.0
3,"Rawlings, Brady",11,2,8,19,,1.0,,4.0,2.0,1.0,3.0,2.0,,,,5.0,14.0,,,1.0,,,84.0
7,"Simpson, Adam",11,3,6,17,,1.0,1.0,6.0,,4.0,6.0,,1.0,,,10.0,7.0,1.0,,2.0,,,92.0
9,"Sinclair, Jess",13,3,7,20,,1.0,,5.0,4.0,4.0,,2.0,1.0,1.0,,5.0,14.0,,,2.0,,,77.0
10,"Smith, Jesse",11,,5,16,,2.0,,2.0,1.0,6.0,2.0,1.0,2.0,,,8.0,6.0,,,,,,76.0
19,"Swallow, Andrew",4,2,8,12,,,,5.0,1.0,3.0,3.0,2.0,,1.0,,7.0,5.0,,,2.0,,,63.0
36,"Watt, Shannon",2,1,7,9,,,,2.0,1.0,,1.0,1.0,1.0,,,4.0,5.0,,,4.0,,,78.0
8,"Wells, Daniel",17,3,6,23,,2.0,,1.0,3.0,4.0,8.0,1.0,1.0,,2.0,10.0,12.0,2.0,,3.0,4.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,62,96,288,16,15.0,27.0,54.0,35.0,57.0,34.0,36.0,21.0,19.0,5.0,128.0,151.0,13.0,10.0,51.0,17.0,8.0,
Opposition,Opposition,191,95,103,294,14,11.0,45.0,52.0,37.0,52.0,37.0,48.0,19.0,21.0,1.0,119.0,172.0,15.0,17.0,52.0,3.0,10.0,
