Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Baguley, Mark",6,8,15,21,,,,4.0,4.0,,,3.0,,,,4.0,16.0,2.0,,2.0,,,94.0
2,"Bellchambers, Tom",7,3,2,9,2,,26.0,,1.0,2.0,1.0,2.0,2.0,2.0,,4.0,4.0,,1.0,6.0,,,89.0
22,"Carlisle, Jake",13,8,8,21,,,,,3.0,,,2.0,1.0,1.0,,7.0,13.0,1.0,,3.0,,,98.0
12,"Crameri, Stewart",6,1,4,10,,2.0,,2.0,,2.0,,1.0,2.0,1.0,,6.0,4.0,,,1.0,,1.0,90.0
36,"Dalgleish, Lauchlan",9,3,4,13,,,,1.0,3.0,3.0,2.0,,,,,4.0,8.0,,,1.0,1.0,1.0,84.0
6,"Daniher, Joe",7,6,4,11,,4.0,1.0,1.0,,1.0,,,1.0,,,3.0,9.0,1.0,4.0,2.0,,,87.0
29,"Davey, Alwyn",6,3,4,10,2,,,2.0,1.0,,1.0,,,,,2.0,8.0,,2.0,,1.0,,76.0
9,"Goddard, Brendon",15,5,15,30,,,,2.0,1.0,4.0,6.0,2.0,1.0,,,10.0,18.0,,,,,,87.0
34,"Hardingham, Kyle",9,7,5,14,1,2.0,,3.0,,3.0,1.0,2.0,,1.0,,6.0,8.0,3.0,3.0,1.0,,1.0,88.0
21 ↓,"Heppell, Dyson",6,2,3,9,,,,1.0,,,1.0,1.0,1.0,,,4.0,6.0,,,,,,18.0
1,"Hibberd, Michael",15,6,11,26,,,,,5.0,3.0,,,,,,5.0,18.0,2.0,,2.0,2.0,1.0,90.0
39,"Hocking, Heath",5,5,10,15,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,6.0,11.0,1.0,1.0,2.0,1.0,,89.0
26,"Hooker, Cale",9,5,9,18,,,,3.0,6.0,,1.0,6.0,,4.0,,7.0,10.0,2.0,,6.0,1.0,,97.0
40,"Howlett, Ben",8,1,7,15,,1.0,,,1.0,2.0,,2.0,,1.0,,7.0,9.0,,,2.0,,,76.0
7 ↑,"Jetta, Leroy",5,2,9,14,,1.0,,3.0,,3.0,2.0,2.0,,,,6.0,9.0,,1.0,2.0,,,63.0
38,"Kommer, Nick",6,3,5,11,1,,,1.0,,1.0,,,,,,4.0,7.0,,,1.0,,,83.0
17,"Melksham, Jake",13,4,6,19,3,2.0,,4.0,,5.0,5.0,4.0,2.0,2.0,,9.0,11.0,,1.0,2.0,,,82.0
10,"OBrien, Nick",2,2,4,6,,,,2.0,,1.0,1.0,,,,,4.0,2.0,1.0,,,,,74.0
16,"Pears, Tayte",5,2,6,11,,,,2.0,2.0,,,4.0,,2.0,,3.0,7.0,,,4.0,,,91.0
5,"Stanton, Brent",17,6,6,23,,1.0,,3.0,2.0,3.0,3.0,1.0,2.0,,,8.0,15.0,,1.0,2.0,,1.0,83.0
4,"Watson, Jobe",14,5,17,31,,,,7.0,3.0,3.0,6.0,2.0,2.0,,,11.0,20.0,,,1.0,1.0,,82.0
11,"Zaharakis, David",8,1,10,18,,,,2.0,2.0,4.0,1.0,1.0,,,,6.0,13.0,,,,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,88,164,355,9,16.0,28.0,46.0,35.0,42.0,33.0,36.0,16.0,15.0,,126.0,226.0,13.0,14.0,40.0,8.0,5.0,
Opposition,Opposition,225,104,151,376,17,13.0,37.0,51.0,27.0,54.0,30.0,33.0,15.0,15.0,6.0,138.0,231.0,14.0,12.0,35.0,13.0,12.0,
