Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Aish, James",13,3,10,23,,,,2.0,2.0,7.0,3.0,2.0,1.0,,,7.0,16.0,,,,,2.0,81.0
41,"Banfield, Bailey",8,4,3,11,1,,,1.0,,1.0,,3.0,,2.0,,4.0,8.0,1.0,2.0,,,2.0,86.0
8,"Brayshaw, Andrew",9,2,18,27,,1.0,,3.0,1.0,2.0,5.0,4.0,1.0,1.0,,11.0,17.0,,,3.0,,,83.0
17,"Brodie, Will",12,3,24,36,,,,6.0,2.0,5.0,5.0,7.0,3.0,1.0,1.0,16.0,19.0,,,2.0,,,76.0
6,"Clark, Jordan",11,5,9,20,,,,3.0,4.0,3.0,,,2.0,,,8.0,12.0,,,2.0,,,82.0
33,"Colyer, Travis",3,2,1,4,1,,,,,1.0,,1.0,,,,1.0,3.0,,1.0,1.0,,1.0,83.0
36,"Cox, Brennan",13,5,5,18,,,,,8.0,,,2.0,,2.0,,4.0,10.0,1.0,,4.0,,,86.0
12,"Crowden, Mitch",,,,,,,,,,,,,,,,,,,,,,,
4,"Darcy, Sean",7,1,8,15,,,35.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,,10.0,5.0,1.0,1.0,1.0,,,84.0
32,"Frederick, Michael",6,5,3,9,,,,,,2.0,,1.0,,,,2.0,7.0,,,1.0,,,83.0
7,"Fyfe, Nat",6,3,5,11,,,,5.0,,4.0,2.0,5.0,,2.0,,7.0,4.0,1.0,,1.0,,,73.0
23,"Henry, Liam",12,6,3,15,1,,,3.0,,1.0,,2.0,1.0,,,3.0,12.0,1.0,1.0,1.0,,,71.0
15,"Hughes, Ethan",8,7,10,18,,,,2.0,3.0,,2.0,1.0,,,,4.0,13.0,,,1.0,1.0,,79.0
37,"Lobb, Rory",5,4,6,11,1,1.0,10.0,3.0,,2.0,,1.0,,,,4.0,7.0,1.0,2.0,3.0,,1.0,100.0
2,"Logue, Griffin",5,1,3,8,,,,1.0,2.0,1.0,1.0,2.0,,2.0,,6.0,2.0,,,16.0,,,96.0
16,"Mundy, David",9,3,4,13,,,,3.0,3.0,,,6.0,1.0,1.0,,2.0,10.0,,,,,,61.0
25,"Pearce, Alex",10,5,3,13,,,,,4.0,2.0,,1.0,2.0,1.0,,5.0,6.0,1.0,,8.0,,,95.0
13,"Ryan, Luke",12,3,4,16,,,,,7.0,,,3.0,,1.0,,1.0,8.0,,,2.0,,,79.0
5,"Schultz, Lachie",6,2,6,12,1,1.0,,3.0,,1.0,,4.0,3.0,1.0,,7.0,5.0,1.0,1.0,2.0,,,83.0
3,"Serong, Caleb",10,1,10,20,,3.0,,1.0,3.0,2.0,5.0,2.0,3.0,1.0,,9.0,11.0,,,2.0,,,77.0
20,"Taberner, Matthew",10,8,2,12,2,,,,,2.0,,3.0,,1.0,,6.0,6.0,5.0,2.0,1.0,,,79.0
31,"Walker, Brandon",8,4,6,14,,,,3.0,2.0,1.0,1.0,,,,,2.0,12.0,,,4.0,,,78.0
26,"Young, Hayden",14,5,11,25,,,,1.0,8.0,2.0,2.0,3.0,1.0,1.0,,8.0,17.0,2.0,,2.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,82,154,351,7,8.0,45.0,43.0,51.0,40.0,30.0,55.0,20.0,18.0,1.0,127.0,210.0,15.0,10.0,57.0,1.0,6.0,
Opposition,Opposition,233,116,166,399,12,9.0,28.0,52.0,32.0,64.0,44.0,56.0,18.0,20.0,5.0,131.0,274.0,8.0,11.0,44.0,10.0,8.0,
