Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",23y 140d,45 (21-2-22 48.89%),13 (0.29),6 (3-0-3 50.00%),5 (0.83)
17,"Brown, Nathan",22y 64d,54 (33-1-20 62.04%),37 (0.69),←,
19,"Contessa, Adam",23y 107d,21 (14-1-6 69.05%),5 (0.24),←,
26,"Cox, Simon",23y 80d,33 (16-0-17 48.48%),14 (0.42),←,
11,"Curley, Todd",27y 91d,85 (45-2-38 54.12%),38 (0.45),82 (43-2-37 53.66%),37 (0.45)
14,"Darcy, Luke",24y 277d,101 (55-2-44 55.45%),71 (0.70),←,
10,"Eagleton, Nathan",21y 156d,62 (29-2-31 48.39%),50 (0.81),6 (3-0-3 50.00%),5 (0.83)
32,"Ellis, Craig",24y 315d,78 (42-1-35 54.49%),4 (0.05),←,
4,"Garlick, Simon",25y 4d,97 (57-1-39 59.28%),66 (0.68),53 (33-1-19 63.21%),39 (0.74)
3,"Grant, Chris",27y 123d,218 (118-4-96 55.05%),407 (1.87),←,
25,"Hunter, Kingsley",24y 323d,48 (18-0-30 37.50%),87 (1.81),7 (4-0-3 57.14%),1 (0.14)
6,"Johnson, Brad",23y 271d,129 (68-3-58 53.88%),111 (0.86),←,
2,"Kolyniuk, Steven",29y 284d,170 (88-1-81 52.06%),192 (1.13),←,
35,"Kretiuk, Steven",27y 285d,120 (71-2-47 60.00%),10 (0.08),←,
39,"Liberatore, Tony",34y 63d,233 (126-3-104 54.72%),91 (0.39),←,
13,"Mahoney, Josh",22y 166d,29 (10-0-19 34.48%),9 (0.31),10 (4-0-6 40.00%),1 (0.10)
30,"Robbins, Matthew",22y 342d,21 (13-1-7 64.29%),2 (0.10),14 (9-1-4 67.86%),2 (0.14)
36,"Romero, Jose",28y 257d,186 (97-1-88 52.42%),153 (0.82),97 (48-1-48 50.00%),55 (0.57)
5,"Smith, Rohan",26y 319d,153 (84-3-66 55.88%),136 (0.89),←,
8,"Southern, Daniel",25y 104d,102 (55-1-46 54.41%),27 (0.26),←,
7,"West, Scott",25y 152d,153 (81-2-70 53.59%),60 (0.39),←,
15,"Wynd, Scott",30y 80d,221 (115-4-102 52.94%),30 (0.14),←,
Totals,Totals,25y 248d,2359 (1256-37-1066 53.24%),1613 (0.68),,
C,"Wallace, Terry",41y 123d,88 (52-1-35 59.66%),,←,
