Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bourke, David",7,7,4,11,1,1.0,,2.0,1.0,3.0,1.0,2.0,,1.0,,4.0,7.0,1.0,2.0,2.0,,,
11,"Bowden, Joel",14,6,6,20,,2.0,1.0,,5.0,4.0,1.0,1.0,2.0,,,4.0,14.0,1.0,1.0,1.0,6.0,,
17,"Broderick, Paul",3,2,5,8,,,,3.0,,,2.0,,1.0,,,3.0,5.0,,,,,,
15,"Cameron, Leon",23,6,5,28,1,,,2.0,6.0,6.0,1.0,1.0,2.0,,2.0,3.0,21.0,,,1.0,1.0,,
9,"Campbell, Wayne",14,2,4,18,1,,,2.0,,4.0,4.0,,,,,10.0,8.0,,,,,,
6,"Chaffey, Mark",14,9,6,20,,,,1.0,5.0,3.0,1.0,2.0,2.0,2.0,,9.0,12.0,1.0,,,2.0,,
24,"Coughlan, Mark",1,1,2,3,,,,,1.0,,,,,,,2.0,2.0,,,1.0,,,
14,"Fiora, Aaron",9,4,2,11,,1.0,,2.0,,2.0,1.0,1.0,,1.0,,4.0,6.0,,1.0,,1.0,,
25,"Gale, Brendon",5,3,11,16,1,,15.0,1.0,2.0,1.0,5.0,,,,,11.0,5.0,1.0,1.0,5.0,,,
2,"Gaspar, Darren",8,5,5,13,1,,,3.0,4.0,,,1.0,2.0,,3.0,5.0,8.0,1.0,1.0,1.0,,,
1,"Hilton, Rory",12,4,6,18,2,1.0,,3.0,3.0,3.0,2.0,,2.0,,,5.0,12.0,,1.0,1.0,,,
16,"Holland, Ben",10,11,13,23,,,2.0,2.0,4.0,3.0,,,1.0,1.0,,6.0,17.0,2.0,,,2.0,,
39,"Kellaway, Andrew",6,5,6,12,,,,4.0,2.0,2.0,,,,,,2.0,10.0,1.0,,1.0,,,
21,"King, Clinton",13,2,6,19,,,,2.0,,4.0,3.0,2.0,,1.0,,5.0,13.0,,,3.0,,,
33,"Knights, Matthew",10,2,13,23,,,,6.0,3.0,4.0,6.0,1.0,1.0,,1.0,7.0,16.0,,,,,,
5,"Ottens, Brad",10,12,7,17,5,1.0,10.0,4.0,,3.0,,1.0,,1.0,,8.0,9.0,5.0,6.0,1.0,,,
8,"Pettifer, Kayne",,,,,,,,1.0,,,,,,,,,,,,,,,
12,"Richardson, Matthew",15,10,,15,2,1.0,2.0,,1.0,8.0,,4.0,2.0,1.0,,2.0,13.0,,4.0,,,,
4,"Rogers, Matthew",6,2,3,9,,,,5.0,1.0,2.0,,,,,,2.0,7.0,,,,,,
19,"Sziller, Steven",7,5,4,11,,,,2.0,,2.0,2.0,,,1.0,,2.0,10.0,1.0,,4.0,,,
32,"Tivendale, Greg",4,2,2,6,1,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,3.0,,,2.0,,,
29,"Torney, Jason",7,4,7,14,,,,2.0,3.0,2.0,1.0,,3.0,,,5.0,9.0,2.0,,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,104,117,315,15,12.0,30.0,48.0,41.0,58.0,31.0,17.0,18.0,10.0,6.0,102.0,207.0,16.0,17.0,27.0,12.0,,
Opposition,Opposition,198,86,119,317,15,10.0,23.0,40.0,36.0,58.0,35.0,25.0,10.0,18.0,,113.0,198.0,12.0,9.0,50.0,21.0,,
