Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",27y 257d,66 (37-1-28 56.82%),67 (1.02),←,
30,"Bourke, Damian",26y 78d,79 (43-1-35 55.06%),7 (0.09),←,
16,"Brownless, Bill",24y 69d,85 (41-1-43 48.82%),160 (1.88),←,
15,"Christensen, Martin",25y 209d,65 (32-1-32 50.00%),18 (0.28),←,
7,"Couch, Paul",26y 262d,119 (62-0-57 52.10%),93 (0.78),←,
28,"Darcy, Tim",27y 82d,105 (50-0-55 47.62%),27 (0.26),←,
17,"Exell, Gavin",28y 173d,47 (27-1-19 58.51%),94 (2.00),←,
4,"Fletcher, Adrian",21y 179d,19 (10-0-9 52.63%),8 (0.42),←,
29,"Hinkley, Ken",24y 189d,29 (11-0-18 37.93%),48 (1.66),18 (7-0-11 38.89%),27 (1.50)
32,"Hocking, Garry",22y 181d,58 (31-1-26 54.31%),43 (0.74),←,
10,"Hooper, Stephen",21y 333d,2 (2-0-0 100.00%),,←,
12,"Malakellis, Spiro",22y 349d,36 (20-0-16 55.56%),13 (0.36),←,
11,"Malakellis, Tony",21y 14d,10 (3-0-7 30.00%),9 (0.90),←,
38,"McCrabb, Austin",26y 70d,32 (18-0-14 56.25%),4 (0.13),←,
22,"Neeld, Mark",19y 268d,8 (3-0-5 37.50%),1 (0.13),←,
20,"Rogers, Andrew",26y 235d,44 (26-0-18 59.09%),3 (0.07),36 (21-0-15 58.33%),2 (0.06)
6,"Russell, Dwayne",26y 34d,43 (21-1-21 50.00%),45 (1.05),←,
8,"Scott, Robert",22y 37d,73 (39-1-33 54.11%),85 (1.16),←,
37,"Simpson, Sean",20y 356d,9 (3-0-6 33.33%),3 (0.33),2 (2-0-0 100.00%),2 (1.00)
26,"Stoneham, Barry",23y 57d,87 (45-1-41 52.30%),74 (0.85),←,
Totals,Totals,24y 99d,1016 (524-9-483 51.57%),802 (0.79),,
C,"Blight, Malcolm",41y 50d,66 (34-0-32 51.52%),,50 (28-0-22 56.00%),
