Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Ackland, Cain",1,,2,3,,,8.0,,,1.0,,,,,,2.0,1.0,,,,,,
7,"Burgoyne, Peter",12,9,7,19,3,,,3.0,,3.0,3.0,,,1.0,,5.0,14.0,,2.0,,,,
25,"Carr, Josh",9,4,5,14,1,,,2.0,1.0,2.0,2.0,1.0,1.0,,,5.0,8.0,,,,2.0,,
12,"Cockatoo-Collins, Che",10,9,4,14,3,1.0,,,,1.0,,2.0,,1.0,,5.0,9.0,3.0,5.0,2.0,1.0,,
35,"Cornes, Chad",13,10,4,17,3,1.0,1.0,,2.0,3.0,,1.0,,1.0,,5.0,12.0,1.0,3.0,,,,
17,"Dew, Stuart",6,1,6,12,,,,,2.0,2.0,1.0,,,1.0,,6.0,6.0,,,2.0,,,
8,"Francis, Fabian",15,6,8,23,1,,,1.0,1.0,5.0,6.0,,,,2.0,6.0,17.0,,,1.0,2.0,,
10,"Francou, Josh",21,3,12,33,,,,2.0,,3.0,9.0,2.0,2.0,,3.0,14.0,19.0,,,1.0,,,
34,"Guerra, Brent",5,2,1,6,1,1.0,,,1.0,1.0,,1.0,,,,3.0,2.0,1.0,1.0,1.0,,,
38,"James, Roger",9,5,4,13,3,1.0,,1.0,1.0,3.0,2.0,,,,,3.0,10.0,,3.0,1.0,,,
29,"Kingsley, Adam",16,8,3,19,,,,3.0,1.0,2.0,1.0,1.0,,2.0,,2.0,18.0,,,,,,
9,"Lyle, Brayden",7,4,4,11,,1.0,,1.0,1.0,1.0,,2.0,,,,3.0,8.0,,2.0,,,,
33,"Mead, Darren",5,2,5,10,,,1.0,,2.0,,,1.0,2.0,,,6.0,4.0,,,1.0,,,
3,"Montgomery, Brett",7,6,9,16,,,,2.0,2.0,,1.0,1.0,1.0,,,5.0,10.0,1.0,,3.0,1.0,,
14,"Paxman, Stephen",9,9,6,15,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,3.0,13.0,1.0,2.0,1.0,,,
1,"Primus, Matthew",6,7,8,14,,,28.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,7.0,2.0,1.0,2.0,,,
6,"Schofield, Jarrad",11,4,,11,,,,1.0,2.0,3.0,1.0,1.0,,,,1.0,9.0,,1.0,,,,
36,"Stevens, Nick",22,7,4,26,1,1.0,,3.0,2.0,7.0,3.0,2.0,,1.0,,5.0,22.0,2.0,2.0,1.0,,,
16,"Tredrea, Warren",7,5,5,12,1,,1.0,2.0,1.0,,1.0,1.0,,2.0,,5.0,7.0,1.0,1.0,,,,
2,"Wakelin, Darryl",4,1,8,12,,,,1.0,4.0,1.0,,1.0,4.0,,,8.0,4.0,1.0,,1.0,,,
4,"Wanganeen, Gavin",11,3,5,16,1,,,,4.0,3.0,1.0,1.0,1.0,,,7.0,9.0,,1.0,2.0,1.0,,
15,"Wilson, Michael",14,8,5,19,2,,,1.0,3.0,4.0,1.0,1.0,,,,7.0,12.0,,3.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,113,115,335,20,9.0,40.0,27.0,32.0,47.0,34.0,23.0,13.0,11.0,6.0,113.0,221.0,13.0,27.0,20.0,7.0,,
Opposition,Opposition,213,104,127,340,13,8.0,9.0,32.0,24.0,48.0,35.0,24.0,11.0,13.0,,120.0,214.0,7.0,5.0,13.0,8.0,,
