Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9,10,9,18,,,,1.0,3.0,,,1.0,1.0,1.0,,5.0,15.0,,,3.0,,,100.0
44,"Bock, Nathan",6,5,1,7,1,1.0,,4.0,,1.0,,3.0,,3.0,,2.0,5.0,1.0,3.0,,,,85.0
24,"Burton, Brett",9,3,3,12,,1.0,1.0,,,5.0,1.0,1.0,,,,4.0,7.0,1.0,1.0,5.0,,1.0,55.0
11,"Doughty, Michael",11,9,16,27,,,,4.0,1.0,2.0,3.0,3.0,,1.0,,9.0,18.0,,,1.0,,,81.0
26,"Douglas, Richard",6,3,3,9,,,1.0,4.0,,3.0,2.0,2.0,,1.0,,5.0,4.0,,,1.0,,1.0,71.0
9,"Edwards, Tyson",20,10,13,33,1,1.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,,,8.0,25.0,,,1.0,1.0,1.0,92.0
36,"Goodwin, Simon",19,7,11,30,2,,1.0,4.0,5.0,4.0,4.0,2.0,1.0,1.0,,9.0,22.0,,,1.0,1.0,2.0,85.0
6,"Griffin, Jonathon",9,6,3,12,1,2.0,6.0,2.0,1.0,1.0,,3.0,1.0,2.0,,5.0,6.0,1.0,3.0,1.0,,,64.0
13,"Hudson, Ben",5,5,11,16,,,8.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,6.0,9.0,,,,,,66.0
30,"Jericho, Luke",11,8,4,15,,2.0,,2.0,,4.0,,3.0,1.0,1.0,,4.0,11.0,,1.0,1.0,,,58.0
21,"Knights, Chris",13,3,16,29,1,1.0,1.0,6.0,4.0,4.0,3.0,,,,,9.0,20.0,,,,,,84.0
39,"Mattner, Martin",8,8,8,16,,,,2.0,6.0,1.0,,3.0,,1.0,,1.0,16.0,,,4.0,2.0,1.0,100.0
23,"McLeod, Andrew",17,3,6,23,,,,4.0,4.0,4.0,,1.0,,,2.0,4.0,18.0,,,1.0,1.0,,100.0
22,"Perrie, Ian",4,4,4,8,1,,,1.0,,2.0,,2.0,,1.0,1.0,1.0,7.0,1.0,1.0,2.0,,1.0,90.0
25,"Rutten, Ben",8,11,7,15,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,3.0,12.0,,,3.0,,,100.0
12,"Shirley, Robert",6,1,10,16,1,,,6.0,,3.0,2.0,2.0,1.0,1.0,,6.0,10.0,,,,,1.0,78.0
27,"Stevens, Scott",9,11,8,17,,,,3.0,2.0,,,3.0,,1.0,,5.0,12.0,4.0,,3.0,,,100.0
5,"Thompson, Scott",10,4,12,22,3,,1.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,15.0,,1.0,,,,88.0
15,"Torney, Jason",6,6,4,10,,,,3.0,1.0,,,1.0,,1.0,,4.0,6.0,2.0,,2.0,,,72.0
7,"van Berlo, Nathan",6,4,9,15,,,,3.0,2.0,1.0,1.0,1.0,,,,2.0,12.0,1.0,,1.0,,,69.0
28,"Vince, Bernie",2,1,8,10,,,1.0,3.0,1.0,2.0,1.0,7.0,,5.0,,4.0,7.0,,,1.0,,1.0,72.0
17,"Welsh, Scott",9,8,4,13,3,2.0,,4.0,,4.0,,,2.0,,,7.0,6.0,2.0,3.0,1.0,1.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,130,170,373,14,16.0,22.0,68.0,38.0,51.0,24.0,47.0,11.0,24.0,6.0,109.0,263.0,13.0,13.0,32.0,6.0,9.0,
Opposition,Opposition,174,89,143,317,9,15.0,27.0,55.0,30.0,52.0,29.0,49.0,24.0,11.0,,121.0,196.0,9.0,11.0,55.0,19.0,7.0,
