Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 179d,155 (86-0-69 55.48%),141 (0.91),←,
17,"Bruce, Josh",28y 348d,140 (60-1-79 43.21%),215 (1.54),27 (18-0-9 66.67%),44 (1.63)
12,"Cordy, Zaine",24y 207d,90 (49-0-41 54.44%),10 (0.11),←,
9,"Crozier, Hayden",27y 149d,129 (64-0-65 49.61%),47 (0.36),60 (33-0-27 55.00%),3 (0.05)
31,"Dale, Bailey",24y 304d,69 (38-0-31 55.07%),66 (0.96),←,
35,"Daniel, Caleb",24y 319d,118 (65-0-53 55.08%),31 (0.26),←,
15,"Duryea, Taylor",30y 28d,145 (102-1-42 70.69%),23 (0.16),27 (20-0-7 74.07%),2 (0.07)
29,"Hannan, Mitch",27y 74d,54 (31-0-23 57.41%),57 (1.06),4 (3-0-1 75.00%),2 (0.50)
7,"Hunter, Lachie",26y 160d,147 (79-0-68 53.74%),67 (0.46),←,
39,"Johannisen, Jason",28y 195d,152 (77-0-75 50.66%),52 (0.34),←,
42,"Keath, Alex",29y 122d,58 (35-1-22 61.21%),2 (0.03),28 (19-0-9 67.86%),1 (0.04)
21,"Liberatore, Tom",29y 6d,158 (75-0-83 47.47%),55 (0.35),←,
11,"Macrae, Jack",26y 292d,169 (90-0-79 53.25%),39 (0.23),←,
30,"McNeil, Lachlan",20y 102d,10 (9-0-1 90.00%),6 (0.60),←,
33,"Naughton, Aaron",21y 173d,63 (36-0-27 57.14%),76 (1.21),←,
28,"Scott, Anthony",26y 83d,10 (9-0-1 90.00%),5 (0.50),←,
6,"Smith, Bailey",20y 166d,51 (31-0-20 60.78%),22 (0.43),←,
37,"Smith, Roarke",24y 253d,25 (12-0-13 48.00%),7 (0.28),←,
41,"Sweet, Jordon",23y 109d,4 (4-0-0 100.00%),1 (0.25),←,
1,"Treloar, Adam",28y 74d,183 (79-1-103 43.44%),104 (0.57),10 (9-0-1 90.00%),7 (0.70)
19,"Weightman, Cody",20y 127d,5 (4-0-1 80.00%),8 (1.60),←,
34,"Williams, Bailey",23y 224d,66 (36-0-30 54.55%),10 (0.15),←,
2,"Young, Lewis",22y 153d,18 (12-0-6 66.67%),,←,
Totals,Totals,25y 151d,2019 (1083-4-932 53.64%),1044 (0.52),,
C,"Beveridge, Luke",50y 272d,144 (83-0-61 57.64%),,←,
