Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",23y 290d,15 (7-0-8 46.67%),,←,
7,"Ash, Lachie",23y 351d,114 (58-1-55 51.32%),7 (0.06),←,
14,"Bedford, Toby",25y 11d,72 (46-0-26 63.89%),36 (0.50),54 (34-0-20 62.96%),27 (0.50)
46,"Brown, Callum",24y 296d,53 (29-0-24 54.72%),52 (0.98),←,
44,"Buckley, Jack",27y 172d,79 (43-1-35 55.06%),1 (0.01),←,
5,"Cadman, Aaron",21y 96d,48 (29-0-19 60.42%),52 (1.08),←,
16,"Daniels, Brent",26y 90d,111 (63-0-48 56.76%),72 (0.65),←,
37,"Fonti, Joe",20y 165d,11 (8-0-3 72.73%),,←,
12,"Green, Tom",24y 135d,104 (51-1-52 49.52%),44 (0.42),←,
4,"Greene, Toby",31y 255d,252 (122-2-128 48.81%),397 (1.58),←,
27,"Himmelberg, Harry",29y 30d,190 (104-2-84 55.26%),161 (0.85),←,
23,"Hogan, Jesse",30y 115d,175 (84-0-91 48.00%),383 (2.19),85 (43-0-42 50.59%),213 (2.51)
39,"Idun, Connor",24y 313d,106 (55-1-50 52.36%),,←,
2,"Jones, Darcy",21y 65d,26 (14-0-12 53.85%),22 (0.85),←,
22,"Kelly, Josh",30y 115d,224 (118-3-103 53.35%),140 (0.63),←,
41,"Madden, Nick",21y 21d,1 (0-0-1 0.00%),,←,
31,"McMullin, Toby",20y 305d,25 (14-0-11 56.00%),8 (0.32),←,
33,"OHalloran, Xavier",24y 331d,79 (40-1-38 51.27%),28 (0.35),←,
26,"Riccardi, Jake",25y 212d,78 (41-0-37 52.56%),100 (1.28),←,
15,"Taylor, Sam",26y 33d,124 (68-0-56 54.84%),2 (0.02),←,
1,"Thomas, Harvey",19y 303d,31 (18-0-13 58.06%),14 (0.45),←,
10,"Wehr, Jacob",26y 337d,37 (18-0-19 48.65%),7 (0.19),←,
6,"Whitfield, Lachie",30y 324d,247 (124-4-119 51.01%),71 (0.29),←,
Totals,Totals,25y 94d,2202 (1154-16-1032 52.41%),1597 (0.73),,
C,"Kingsley, Adam",49y 291d,64 (37-0-27 57.81%),,←,
