St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Ball, Luke",23y 323d,108 (64-0-44 59.26%),50 (0.46),←,
27,"Blake, Jason",27y 28d,116 (56-2-58 49.14%),28 (0.24),←,
3,"Clarke, Xavier",24y 197d,101 (54-2-45 54.46%),46 (0.46),←,
26,"Dal Santo, Nick",24y 50d,124 (67-2-55 54.84%),60 (0.48),←,
24,"Dempster, Sean",24y 83d,55 (35-0-20 63.64%),8 (0.15),1 (0-0-1 0.00%),
17,"Fiora, Aaron",26y 359d,134 (62-1-71 46.64%),55 (0.41),56 (29-1-26 52.68%),30 (0.54)
6,"Fisher, Leigh",23y 359d,50 (32-1-17 65.00%),5 (0.10),←,
25,"Fisher, Sam",25y 277d,75 (45-1-29 60.67%),4 (0.05),←,
9,"Gehrig, Fraser",32y 40d,258 (135-2-121 52.71%),547 (2.12),143 (72-1-70 50.70%),388 (2.71)
19,"Gilbert, Sam",21y 237d,24 (12-1-11 52.08%),9 (0.38),←,
18,"Goddard, Brendon",22y 328d,92 (55-0-37 59.78%),29 (0.32),←,
1,"Gram, Jason",23y 351d,56 (31-1-24 56.25%),21 (0.38),54 (30-1-23 56.48%),21 (0.39)
35,"Harvey, Robert",36y 235d,363 (182-4-177 50.69%),208 (0.57),←,
7,"Hayes, Lenny",28y 89d,172 (75-3-94 44.48%),62 (0.36),←,
8,"Hudghton, Max",31y 223d,208 (94-3-111 45.91%),14 (0.07),←,
38,"Jones, Clinton",24y 70d,8 (5-1-2 68.75%),1 (0.13),←,
2,"King, Steven",29y 142d,197 (101-2-94 51.78%),77 (0.39),4 (2-0-2 50.00%),2 (0.50)
23,"Koschitzke, Justin",25y 205d,101 (49-1-51 49.01%),101 (1.00),←,
31,"Maguire, Matt",23y 318d,96 (52-1-43 54.69%),19 (0.20),←,
44,"Milne, Stephen",28y 35d,145 (69-2-74 48.28%),280 (1.93),←,
11,"Montagna, Leigh",24y 162d,77 (45-1-31 59.09%),50 (0.65),←,
12,"Riewoldt, Nick",25y 178d,138 (68-2-68 50.00%),264 (1.91),←,
Totals,Totals,26y 112d,2698 (1388-33-1277 51.45%),1938 (0.72),,
C,"Lyon, Ross",41y 156d,26 (13-1-12 51.92%),,←,
