Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Christian, Michael",15,6,1,16,,,2.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,
28,"Crosisca, Gavin",11,7,6,17,1,1.0,1.0,5.0,,,,,2.0,1.0,,,,,,,,,
2,"Francis, Tony",12,,3,15,,,,6.0,,,,,2.0,4.0,,,,,,,,,
47,"Fraser, Mark",7,1,3,10,2,,,6.0,,,,,1.0,,,,,,,,,,
3,"Gayfer, Michael",1,1,3,4,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Kelly, Craig",14,10,9,23,2,1.0,,,,,,,1.0,3.0,,,,,,,,,
44,"Kerrison, Shane",4,2,,4,,,,2.0,,,,,1.0,,,,,,,,,,
34,"McGuane, Mick",22,7,6,28,1,,,,,,,,2.0,2.0,,,,,,,,,
5,"McKeown, Ron",3,3,4,7,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Mitchell, Barry",5,1,5,10,1,,,2.0,,,,,,1.0,,,,,,,,,
1,"Monkhorst, Damian",11,9,10,21,,,15.0,1.0,,,,,2.0,2.0,3.0,,,,,,,,
7,"Morwood, Shane",9,5,1,10,,,,,,,,,1.0,1.0,,,,,,,,,
13,"Richardson, Alan",7,1,1,8,,,,4.0,,,,,1.0,1.0,,,,,,,,,
36,"Rocca, Saverio",4,4,1,5,2,1.0,3.0,3.0,,,,,,1.0,,,,,,,,,
32,"Rowe, Brad",9,3,1,10,2,1.0,,1.0,,,,,3.0,1.0,1.0,,,,,,,,
29,"Russell, Scott",13,3,7,20,,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
22,"Shaw, Tony",16,4,6,22,1,,1.0,3.0,,,,,4.0,,,,,,,,,,
14,"Watson, Shane",14,6,5,19,1,,,4.0,,,,,1.0,3.0,,,,,,,,,
10,"Williams, Paul",9,2,4,13,1,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Wright, Graham",8,2,4,12,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,77,80,274,14,10.0,24.0,45.0,,,,,28.0,26.0,6.0,,,,,,,,
Opposition,Opposition,181,73,85,266,10,16.0,21.0,35.0,,,,,26.0,28.0,,,,,,,,,
