West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",3,,1,4,,,,,1.0,,,2.0,2.0,1.0,,2.0,3.0,,,4.0,,,83.0
39,"Clark, Greg",7,4,7,14,1,,,2.0,1.0,2.0,,,,,,2.0,12.0,,1.0,,,,77.0
15,"Cripps, Jamie",9,2,5,14,2,,,7.0,1.0,5.0,2.0,1.0,1.0,,,7.0,7.0,,,1.0,,,82.0
27,"Darling, Jack",8,5,5,13,1,,,2.0,,2.0,,2.0,2.0,,,7.0,5.0,4.0,2.0,1.0,,,90.0
41,"Dixon, Hugh",7,5,3,10,2,1.0,,1.0,,1.0,1.0,1.0,,,,4.0,5.0,2.0,3.0,,1.0,,87.0
14,"Duggan, Liam",7,3,6,13,1,,,,3.0,2.0,,1.0,,,,5.0,7.0,,,1.0,,,82.0
42,"Edwards, Harry",5,4,2,7,,,,,1.0,,,1.0,,,,1.0,5.0,,,7.0,,,85.0
3,"Gaff, Andrew",7,4,12,19,,,,4.0,1.0,2.0,,2.0,,1.0,,4.0,15.0,,,,1.0,,74.0
19 ↑,"Hough, Brady",1,1,,1,,,,,,,,,,,,,1.0,,,,,,7.0
40,"Jamieson, Callum",4,2,9,13,,,12.0,3.0,,,4.0,1.0,,,,10.0,5.0,1.0,1.0,3.0,,,76.0
31,"Jones, Jamaine",8,4,3,11,,,,1.0,1.0,4.0,,4.0,,3.0,,2.0,9.0,,,,,,87.0
11,"Kelly, Tim",14,1,9,23,,1.0,,5.0,3.0,5.0,10.0,5.0,1.0,2.0,,13.0,8.0,,,1.0,,,86.0
20,"McGovern, Jeremy",11,7,6,17,,,,1.0,4.0,,,2.0,1.0,,,4.0,9.0,1.0,,3.0,,,81.0
28,"Naish, Patrick",4,2,4,8,,1.0,,,,1.0,,,,,,2.0,6.0,,1.0,1.0,,1.0,86.0
30,"Nelson, Jackson",10,4,7,17,,,,1.0,1.0,3.0,1.0,3.0,,1.0,,4.0,13.0,,,,,,82.0
8,"Redden, Jack",6,4,14,20,,,,8.0,,1.0,5.0,,2.0,,,13.0,10.0,,,3.0,,,84.0
35,"Rotham, Josh",10,7,,10,,,,,3.0,2.0,,1.0,,1.0,,1.0,10.0,1.0,,3.0,,,93.0
13 ↓,"Shuey, Luke",12,2,4,16,1,,,5.0,,6.0,5.0,4.0,3.0,1.0,,7.0,9.0,,,,,3.0,58.0
2,"Waterman, Jake",8,6,,8,2,,,3.0,1.0,2.0,,1.0,,1.0,,2.0,7.0,1.0,2.0,1.0,,1.0,77.0
36,"West, Connor",8,2,7,15,,1.0,,5.0,,5.0,3.0,2.0,2.0,1.0,,10.0,6.0,1.0,2.0,,,1.0,80.0
32,"Williams, Bailey",1,1,6,7,,,36.0,3.0,,1.0,2.0,3.0,,1.0,,4.0,3.0,1.0,,,,1.0,74.0
22,"Winder, Isiah",5,1,5,10,3,1.0,,3.0,,,2.0,1.0,1.0,1.0,,6.0,4.0,,1.0,1.0,,1.0,78.0
23,"Witherden, Alex",14,8,4,18,,,,,6.0,,1.0,3.0,,2.0,,3.0,12.0,,,3.0,2.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,79,119,288,13,8.0,48.0,54.0,27.0,44.0,36.0,40.0,15.0,16.0,,113.0,171.0,12.0,13.0,33.0,4.0,8.0,
Opposition,Opposition,224,121,164,388,21,12.0,42.0,63.0,30.0,48.0,40.0,50.0,16.0,15.0,6.0,141.0,252.0,13.0,21.0,37.0,5.0,14.0,
