Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",1,,2,3,,,,,,,,,,,,,,,,,,,
35,"Bond, Chris",9,3,7,16,,1.0,,1.0,,,,,1.0,,,,,,,,,,
17,"Broderick, Paul",11,2,25,36,2,,,1.0,,,,,3.0,,,,,,,,,,
44,"Daffy, Nick",10,3,2,12,3,,,,,,,,,1.0,,,,,,,,,
14,"Dear, Greg",6,2,10,16,,,10.0,,,,,,5.0,1.0,,,,,,,,,
2,"Dundas, Matthew",6,2,2,8,,1.0,,,,,,,,2.0,,,,,,,,,
20,"Elliott, Jamie",8,2,3,11,,,,1.0,,,,,,1.0,,,,,,,,,
30,"Free, Tony",19,2,7,26,2,,,2.0,,,,,4.0,2.0,,,,,,,,,
25,"Gale, Brendon",5,4,5,10,2,,2.0,,,,,,,1.0,2.0,,,,,,,,
11,"Gale, Michael",7,1,21,28,,,,1.0,,,,,,,,,,,,,,,
31,"Howat, John",10,6,6,16,,,,,,,,,1.0,3.0,,,,,,,,,
3,"Kellaway, Duncan",12,9,13,25,,,,1.0,,,,,1.0,2.0,,,,,,,,,
26,"Leys, Brian",11,6,9,20,2,,,,,,,,1.0,,1.0,,,,,,,,
27,"Maxfield, Stuart",10,3,5,15,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Naish, Chris",15,6,5,20,3,,,5.0,,,,,3.0,2.0,3.0,,,,,,,,
19,"Neeld, Mark",,,,,,,,,,,,,,,,,,,,,,,
7,"Prescott, Ashley",5,1,3,8,,,,3.0,,,,,2.0,,,,,,,,,,
12,"Richardson, Matthew",9,9,1,10,1,3.0,1.0,,,,,,,2.0,,,,,,,,,
4,"Rogers, Matthew",20,7,3,23,2,,,2.0,,,,,1.0,3.0,,,,,,,,,
5,"Tape, Jamie",15,4,7,22,,,,,,,,,,,,,,,,,,,
41,"Turner, Scott",12,5,3,15,2,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,77,139,340,20,13.0,14.0,19.0,,,,,24.0,22.0,6.0,,,,,,,,
Opposition,Opposition,183,69,124,307,13,14.0,12.0,42.0,,,,,22.0,24.0,,,,,,,,,
