Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Arnott, Simon",8,1.0,5.0,13,,,,1.0,,,,,2.0,,,,,,,,,,
21,"Barry, Leo",4,1.0,,4,,1.0,,2.0,,,,,1.0,,,,,,,,,,
30,"Bayes, Mark",4,2.0,1.0,5,,4.0,,,,,,,,,,,,,,,,,
31,"Carey, Stefan",8,5.0,5.0,13,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,
27,"Chapman, Wade",6,2.0,3.0,9,1.0,2.0,,,,,,,,,,,,,,,,,
41,"Cook, Troy",12,1.0,4.0,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"Cresswell, Daryn",17,3.0,17.0,34,,,,2.0,,,,,2.0,1.0,,,,,,,,,
6,"Dunkley, Andrew",7,3.0,2.0,9,,,,5.0,,,,,2.0,,,,,,,,,,
9,"Grant, Shannon",7,3.0,4.0,11,,1.0,,,,,,,,2.0,,,,,,,,,
14,"Kelly, Paul",20,6.0,11.0,31,,1.0,,3.0,,,,,1.0,2.0,1.0,,,,,,,,
3,"Lewis, Dale",13,2.0,3.0,16,,,,4.0,,,,,,1.0,,,,,,,,,
34,"Luff, Troy",4,2.0,3.0,7,,1.0,,1.0,,,,,,2.0,,,,,,,,,
11,"Maxfield, Stuart",10,,2.0,12,,,,2.0,,,,,,,,,,,,,,,
23,"Nicks, Matthew",6,,7.0,13,,,,,,,,,3.0,1.0,,,,,,,,,
19,"OLoughlin, Michael",11,1.0,6.0,17,,,,,,,,,,,,,,,,,,,
24,"Orchard, Mark",12,2.0,8.0,20,,,,1.0,,,,,2.0,,,,,,,,,,
1,"Roos, Paul",14,3.0,12.0,26,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
7,"Seymour, Brad",8,1.0,5.0,13,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Stafford, Greg",14,3.0,6.0,20,,1.0,10.0,,,,,,3.0,2.0,,,,,,,,,
20,"Stevens, John",10,3.0,4.0,14,1.0,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
33,"Warfe, Rowan",5,,8.0,13,,,,3.0,,,,,1.0,,,,,,,,,,
Totals,Totals,200,44.0,116.0,316,3.0,15.0,15.0,28.0,,,,,22.0,18.0,1.0,,,,,,,,
Opposition,Opposition,181,57.0,109.0,290,6.0,12.0,31.0,17.0,,,,,18.0,22.0,5.0,,,,,,,,
