Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 242d,94 (37-1-56 39.89%),30 (0.32),19 (8-0-11 42.11%),1 (0.05)
11,"Aish, James",25y 210d,110 (44-0-66 40.00%),24 (0.22),28 (11-0-17 39.29%),1 (0.04)
19,"Blakely, Connor",25y 96d,72 (28-0-44 38.89%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 210d,67 (26-0-41 38.81%),16 (0.24),←,
5,"Cerra, Adam",21y 242d,67 (27-0-40 40.30%),13 (0.19),←,
33,"Colyer, Travis",29y 286d,118 (55-1-62 47.03%),70 (0.59),31 (12-0-19 38.71%),16 (0.52)
36,"Cox, Brennan",22y 297d,59 (21-0-38 35.59%),27 (0.46),←,
12,"Crowden, Mitch",22y 39d,32 (13-0-19 40.63%),12 (0.38),←,
4,"Darcy, Sean",22y 359d,52 (19-0-33 36.54%),19 (0.37),←,
44,"Duman, Taylin",23y 49d,44 (17-0-27 38.64%),1 (0.02),←,
7,"Fyfe, Nat",29y 261d,198 (104-1-93 52.78%),163 (0.82),←,
23,"Henry, Liam",19y 282d,10 (2-0-8 20.00%),5 (0.50),←,
37,"Lobb, Rory",28y 117d,114 (59-2-53 52.63%),97 (0.85),40 (17-0-23 42.50%),33 (0.82)
2,"Logue, Griffin",23y 54d,35 (12-0-23 34.29%),1 (0.03),←,
16,"Mundy, David",35y 321d,344 (172-1-171 50.15%),150 (0.44),←,
13,"Ryan, Luke",25y 120d,75 (30-0-45 40.00%),3 (0.04),←,
28,"Schultz, Lachie",23y 188d,35 (13-0-22 37.14%),29 (0.83),←,
3,"Serong, Caleb",20y 117d,26 (12-0-14 46.15%),7 (0.27),←,
35,"Treacy, Josh",18y 306d,6 (4-0-2 66.67%),4 (0.67),←,
18,"Tucker, Darcy",24y 134d,84 (25-0-59 29.76%),33 (0.39),←,
10,"Walters, Michael",30y 150d,175 (84-1-90 48.29%),286 (1.63),←,
38,"Watson, Tobe",23y 185d,11 (4-0-7 36.36%),1 (0.09),←,
14,"Wilson, Nathan",28y 150d,142 (67-2-73 47.89%),18 (0.13),65 (27-0-38 41.54%),2 (0.03)
Totals,Totals,24y 319d,1970 (875-9-1086 44.42%),1012 (0.51),,
C,"Longmuir, Justin",40y 136d,29 (12-0-17 41.38%),,←,
