Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",10,3,22,32,1,,,1.0,1.0,4.0,1.0,1.0,,,,9.0,23.0,,,1.0,,1.0,81.0
18,"Betts, Eddie",11,7,2,13,6,1.0,,5.0,1.0,2.0,,1.0,1.0,1.0,2.0,5.0,8.0,1.0,6.0,,,,84.0
16,"Brown, Luke",15,4,8,23,1,,,4.0,5.0,3.0,,5.0,,2.0,,3.0,18.0,,1.0,2.0,,,84.0
23,"Cameron, Charlie",8,,5,13,1,,,4.0,,4.0,,2.0,1.0,1.0,,5.0,7.0,,,,5.0,1.0,83.0
25,"Cheney, Kyle",9,4,10,19,,,,1.0,3.0,3.0,,1.0,3.0,1.0,,8.0,10.0,,,6.0,,,90.0
2,"Crouch, Brad",11,2,18,29,,,,5.0,3.0,5.0,4.0,1.0,1.0,,,11.0,18.0,,,1.0,,2.0,72.0
44,"Crouch, Matt",7,3,17,24,,,,6.0,,4.0,5.0,3.0,,1.0,,12.0,13.0,,1.0,2.0,3.0,,69.0
26,"Douglas, Richard",13,7,17,30,,,,3.0,,3.0,1.0,1.0,,,,11.0,19.0,1.0,,1.0,,2.0,77.0
15,"Hartigan, Kyle",9,4,1,10,,,,2.0,4.0,1.0,,2.0,1.0,,,3.0,6.0,2.0,,3.0,,,88.0
4,"Jenkins, Josh",12,4,1,13,5,3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,11.0,4.0,2.0,3.0,1.0,,2.0,85.0
29,"Laird, Rory",11,7,22,33,,,,4.0,1.0,4.0,1.0,3.0,,1.0,3.0,8.0,25.0,,,,,,87.0
6,"Lever, Jake",16,6,8,24,1,,,,4.0,1.0,,1.0,1.0,,,6.0,16.0,,,1.0,3.0,1.0,83.0
27,"Lynch, Tom",12,10,9,21,2,2.0,,2.0,,6.0,2.0,4.0,,1.0,,6.0,15.0,,2.0,1.0,4.0,,85.0
31,"Lyons, Jarryd",15,3,13,28,,1.0,,7.0,1.0,5.0,4.0,5.0,,2.0,,8.0,20.0,,,,,1.0,74.0
14,"Mackay, David",12,4,12,24,,,,8.0,1.0,1.0,2.0,2.0,,,,8.0,16.0,,1.0,1.0,2.0,1.0,87.0
41,"McGovern, Mitch",5,3,2,7,1,1.0,,1.0,,1.0,,2.0,1.0,1.0,,5.0,3.0,2.0,2.0,1.0,,,78.0
43,"OBrien, Reilly",4,1,8,12,,1.0,18.0,4.0,,1.0,3.0,2.0,1.0,1.0,,4.0,7.0,,1.0,,,,81.0
9,"Sloane, Rory",7,,13,20,1,,1.0,7.0,,1.0,4.0,3.0,2.0,1.0,,9.0,12.0,,,3.0,1.0,,71.0
33,"Smith, Brodie",16,4,5,21,,1.0,,1.0,3.0,4.0,3.0,2.0,,,,3.0,18.0,,1.0,,,1.0,82.0
12,"Talia, Daniel",6,6,13,19,,,,3.0,2.0,3.0,,1.0,,,,4.0,16.0,,,9.0,,,98.0
5,"Thompson, Scott",14,7,12,26,1,,,7.0,,7.0,3.0,1.0,1.0,,,10.0,16.0,,,2.0,,1.0,72.0
13,"Walker, Taylor",9,5,5,14,1,2.0,,4.0,,3.0,,3.0,,2.0,,6.0,8.0,1.0,2.0,2.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,94,223,455,21,16.0,23.0,81.0,31.0,69.0,34.0,48.0,14.0,16.0,5.0,155.0,298.0,9.0,20.0,37.0,18.0,14.0,
Opposition,Opposition,194,68,194,388,11,4.0,47.0,65.0,45.0,45.0,34.0,58.0,16.0,14.0,1.0,148.0,237.0,3.0,4.0,42.0,2.0,6.0,
