Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 310d,95 (60-0-35 63.16%),72 (0.76),←,
14,"Bunn, Mark",23y 301d,45 (15-0-30 33.33%),1 (0.02),15 (6-0-9 40.00%),
5,"Collins, Andrew",29y 118d,165 (115-0-50 69.70%),33 (0.20),←,
3,"Condon, Anthony",26y 258d,120 (83-0-37 69.17%),39 (0.32),←,
26,"Cooper, Paul",26y 137d,61 (39-0-22 63.93%),7 (0.11),←,
9,"Crawford, Shane",19y 346d,40 (23-0-17 57.50%),33 (0.82),←,
23,"Crawshay, Simon",19y 361d,7 (3-0-4 42.86%),,←,
19,"Dunstall, Jason",30y 7d,205 (153-0-52 74.63%),999 (4.87),←,
16,"Gowers, Andrew",25y 132d,86 (57-0-29 66.28%),53 (0.62),←,
34,"Graham, Mark",21y 161d,18 (11-0-7 61.11%),1 (0.06),←,
17,"Hudson, Paul",24y 32d,93 (62-0-31 66.67%),192 (2.06),←,
11,"Jarman, Darren",27y 205d,86 (56-0-30 65.12%),109 (1.27),←,
1,"Jencke, Ray",28y 149d,151 (103-0-48 68.21%),27 (0.18),←,
24,"Langford, Chris",31y 231d,253 (186-1-66 73.72%),31 (0.12),←,
12,"Lawrence, Stephen",25y 121d,98 (64-0-34 65.31%),22 (0.22),←,
20,"Maginness, Scott",28y 19d,108 (75-0-33 69.44%),7 (0.06),←,
28,"McDonald, Alex",24y 189d,30 (18-0-12 60.00%),19 (0.63),←,
44,"Platten, John",31y 157d,197 (140-0-57 71.07%),194 (0.98),←,
42,"Stevenson, Shayne",24y 70d,15 (2-0-13 13.33%),10 (0.67),4 (2-0-2 50.00%),1 (0.25)
38,"Tallis, Rayden",19y 73d,15 (8-0-7 53.33%),5 (0.33),←,
25,"Taylor, Jason",25y 332d,53 (29-0-24 54.72%),27 (0.51),46 (28-0-18 60.87%),23 (0.50)
Totals,Totals,25y 246d,1941 (1302-1-638 67.08%),1881 (0.97),,
C,"Knights, Peter",42y 144d,79 (27-0-52 34.18%),,20 (11-0-9 55.00%),
