Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Biddiscombe, Craig",6,4,4,10,1,,,3.0,,,,,,,,,,,,,,,
16,"Brownless, Bill",5,2,4,9,1,1.0,,,,,,,,,,,,,,,,,
8,"Burns, Ronnie",1,,1,2,1,,,,,,,,,1.0,,,,,,,,,
2,"Colbert, Leigh",14,8,9,23,1,2.0,,4.0,,,,,,1.0,,,,,,,,,
7,"Couch, Paul",3,,3,6,,,,1.0,,,,,,,,,,,,,,,
36,"Graham, Ben",12,3,5,17,,,,,,,,,2.0,,2.0,,,,,,,,
19,"Hall, Derek",12,6,8,20,2,1.0,,,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",4,2,5,9,1,,,1.0,,,,,,2.0,,,,,,,,,
3,"Houlihan, Adam",11,5,6,17,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
13,"Kilpatrick, Glenn",18,7,10,28,,,,3.0,,,,,1.0,,3.0,,,,,,,,
1,"King, Steven",10,7,5,15,,,11.0,,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",9,4,6,15,,,,,,,,,,,,,,,,,,,
17,"McGrath, Tim",21,9,7,28,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,
28,"McKinnon, Martin",8,2,4,12,2,1.0,,1.0,,,,,,,,,,,,,,,
23,"Pickering, Liam",11,5,7,18,,,,,,,,,2.0,,,,,,,,,,
15,"Riccardi, Peter",13,6,4,17,1,2.0,,4.0,,,,,1.0,,,,,,,,,,
27,"Sanderson, Brenton",11,7,8,19,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Sholl, Brad",11,4,3,14,,,,3.0,,,,,1.0,2.0,,,,,,,,,
20,"Steinfort, Carl",8,4,1,9,,,,1.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",10,4,5,15,,,8.0,1.0,,,,,1.0,,,,,,,,,,
10,"Tanner, Grant",4,3,6,10,,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,92,111,313,11,10.0,20.0,28.0,,,,,11.0,12.0,6.0,,,,,,,,
Opposition,Opposition,158,52,116,274,6,8.0,18.0,28.0,,,,,12.0,11.0,,,,,,,,,
