Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 93d,65 (38-0-27 58.46%),187 (2.88),61 (37-0-24 60.66%),180 (2.95)
24,"Beveridge, Luke",21y 232d,39 (24-0-15 61.54%),38 (0.97),←,
15,"Bryce, Paul",23y 274d,64 (31-1-32 49.22%),26 (0.41),16 (9-0-7 56.25%),
21,"Febey, Steven",22y 236d,77 (49-0-28 63.64%),13 (0.17),←,
33,"Healy, Greg",26y 208d,124 (64-0-60 51.61%),149 (1.20),←,
28,"Howat, John",21y 271d,18 (10-0-8 55.56%),7 (0.39),←,
13,"Jakovich, Allen",24y 21d,17 (9-0-8 52.94%),85 (5.00),←,
16,"Lovell, Andy",21y 258d,42 (22-0-20 52.38%),48 (1.14),←,
17,"Lovett, Brett",25y 327d,125 (77-0-48 61.60%),15 (0.12),←,
3,"Lyon, Garry",24y 211d,117 (73-0-44 62.39%),140 (1.20),←,
35,"Pickering, Michael",28y 133d,139 (47-0-92 33.81%),161 (1.16),3 (1-0-2 33.33%),1 (0.33)
41,"Rohde, Peter",27y 144d,103 (68-0-35 66.02%),12 (0.12),57 (34-0-23 59.65%),6 (0.11)
5,"Schwarz, David",19y 262d,9 (3-0-6 33.33%),8 (0.89),←,
18,"Stretch, Steven",28y 97d,135 (80-0-55 59.26%),44 (0.33),←,
11,"Stynes, Jim",25y 354d,114 (72-0-42 63.16%),84 (0.74),←,
4,"Sullivan, Chris",19y 247d,1 (0-0-1 0.00%),3 (3.00),←,
2,"Tingay, Stephen",21y 242d,54 (34-0-20 62.96%),25 (0.46),←,
12,"Viney, Todd",26y 12d,79 (45-0-34 56.96%),43 (0.54),←,
27,"Wight, Sean",28y 27d,92 (51-0-41 55.43%),55 (0.60),←,
8,"Yeats, Graeme",27y 203d,134 (78-0-56 58.21%),39 (0.29),←,
Totals,Totals,24y 229d,1548 (875-1-672 56.52%),1182 (0.76),,
C,"Northey, John",48y 287d,170 (90-0-80 52.94%),,148 (84-0-64 56.76%),
