Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",23y 184d,58 (22-0-36 37.93%),19 (0.33),47 (19-0-28 40.43%),18 (0.38)
13,"Cox, Nik",22y 75d,36 (14-0-22 38.89%),11 (0.31),←,
2,"Draper, Sam",25y 184d,59 (22-0-37 37.29%),26 (0.44),←,
22,"Durham, Sam",22y 265d,52 (23-0-29 44.23%),12 (0.23),←,
28,"Duursma, Xavier",23y 267d,76 (49-0-27 64.47%),34 (0.45),3 (2-0-1 66.67%),1 (0.33)
17,"Goldstein, Todd",35y 273d,318 (132-2-184 41.82%),158 (0.50),3 (2-0-1 66.67%),1 (0.33)
11,"Gresham, Jade",26y 219d,139 (66-1-72 47.84%),140 (1.01),3 (2-0-1 66.67%),4 (1.33)
21,"Heppell, Dyson",31y 321d,238 (112-2-124 47.48%),67 (0.28),←,
19,"Hind, Nick",29y 224d,82 (35-0-47 42.68%),26 (0.32),61 (26-0-35 42.62%),9 (0.15)
8,"Hobbs, Ben",20y 196d,37 (14-0-23 37.84%),14 (0.38),←,
23,"Jones, Harry",23y 34d,33 (18-0-15 54.55%),37 (1.12),←,
29,"Kelly, Jake",29y 69d,150 (65-1-84 43.67%),3 (0.02),40 (15-0-25 37.50%),2 (0.05)
4,"Langford, Kyle",27y 120d,133 (56-1-76 42.48%),136 (1.02),←,
15,"Laverde, Jayden",27y 353d,112 (49-0-63 43.75%),38 (0.34),←,
37,"Martin, Nic",22y 362d,47 (20-0-27 42.55%),36 (0.77),←,
1,"McGrath, Andrew",25y 302d,137 (65-1-71 47.81%),20 (0.15),←,
32,"McKay, Ben",26y 97d,74 (10-1-63 14.19%),1 (0.01),3 (2-0-1 66.67%),
47,"Menzie, Jye",21y 154d,26 (14-0-12 53.85%),25 (0.96),←,
7,"Merrett, Zach",28y 179d,209 (90-2-117 43.54%),66 (0.32),←,
3,"Parish, Darcy",26y 249d,151 (60-1-90 40.07%),53 (0.35),←,
16,"Perkins, Archie",22y 4d,65 (28-0-37 43.08%),45 (0.69),←,
27,"Redman, Mason",26y 217d,105 (48-1-56 46.19%),18 (0.17),←,
25,"Stringer, Jake",29y 340d,192 (95-0-97 49.48%),335 (1.74),103 (47-0-56 45.63%),175 (1.70)
Totals,Totals,26y 29d,2529 (1107-13-1409 43.77%),1320 (0.52),,
C,"Scott, Brad",47y 332d,237 (119-0-118 50.21%),,26 (13-0-13 50.00%),
