Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Sean",19y 196d,2 (0-0-2 0.00%),,←,
31,"Bower, Brendan",23y 245d,67 (22-0-45 32.84%),15 (0.22),←,
16,"Cloke, David",35y 68d,292 (173-2-117 59.59%),313 (1.07),178 (109-2-67 61.80%),262 (1.47)
13,"Egan, Phil",27y 56d,122 (49-0-73 40.16%),113 (0.93),←,
30,"Free, Tony",20y 283d,43 (13-0-30 30.23%),17 (0.40),←,
25,"Gale, Brendon",21y 262d,2 (0-0-2 0.00%),2 (1.00),←,
19,"Hamilton, Greg",21y 286d,10 (0-0-10 0.00%),2 (0.20),←,
33,"Knights, Matthew",19y 183d,25 (7-0-18 28.00%),12 (0.48),←,
4,"Lambert, Craig",21y 183d,43 (12-0-31 27.91%),11 (0.26),←,
1,"Lee, Mark",31y 8d,212 (96-1-115 45.52%),87 (0.41),←,
26,"Leys, Brian",22y 58d,39 (12-0-27 30.77%),5 (0.13),←,
7,"Mitchell, Michael",28y 132d,52 (15-0-37 28.85%),75 (1.44),←,
6,"Naish, Chris",18y 191d,2 (0-0-2 0.00%),,←,
22,"Nichols, Trent",20y 364d,25 (7-0-18 28.00%),17 (0.68),←,
36,"Nixon, Richard",24y 159d,26 (6-0-20 23.08%),3 (0.12),←,
2,"Pickering, Justin",22y 247d,42 (13-0-29 30.95%),41 (0.98),←,
35,"Pickering, Michael",26y 127d,103 (34-0-69 33.01%),129 (1.25),←,
48,"Ryan, Stephen",19y 274d,2 (0-0-2 0.00%),1 (0.50),←,
17,"Smith, Craig",23y 69d,36 (9-0-27 25.00%),11 (0.31),←,
15,"Thomson, Michael",28y 131d,88 (38-0-50 43.18%),46 (0.52),42 (10-0-32 23.81%),15 (0.36)
Totals,Totals,23y 304d,1233 (506-3-724 41.04%),900 (0.73),,
C,"Bartlett, Kevin",43y 31d,46 (13-0-33 28.26%),,←,
